missed packet number, sample offset, latency (ms), sample
-295, 3899, 3.899, 0111 1110 1111 1110
-304, 0, 0.0, 0111 1110 1111 1110
-304, 1, 0.001, 0000 0001 1000 0001
-304, 20, 0.02, 0000 0001 0000 0001
-304, 104, 0.104, 0111 1110 0111 1110
-304, 441, 0.441, 0111 1110 1111 1110
-304, 782, 0.782, 0111 1110 0111 1110
-304, 1550, 1.55, 0111 1110 1111 1110
-304, 1811, 1.811, 0111 1110 0111 1110
-304, 2655, 2.655, 0111 1110 1111 1110
-304, 2884, 2.884, 0111 1110 0111 1110
-304, 3556, 3.556, 0111 1110 1111 1110
-304, 3955, 3.955, 0111 1110 0111 1110
-308, 0, 0.0, 1111 1110 0111 1110
-308, 1, 0.001, 1000 0001 0000 0001
-308, 20, 0.02, 1000 0001 1000 0001
-308, 118, 0.118, 1111 1110 1111 1110
-308, 508, 0.508, 1111 1110 0111 1110
-308, 867, 0.867, 1111 1110 1111 1110
-308, 1682, 1.682, 1111 1110 0111 1110
-308, 2027, 2.027, 1111 1110 1111 1110
-308, 2893, 2.893, 1111 1110 0111 1110
-308, 3099, 3.099, 1111 1110 1111 1110
-308, 3702, 3.702, 1111 1110 0111 1110
-308, 4046, 4.046, 1111 1110 1111 1110
-309, 0, 0.0, 1111 1110 1111 1110
-309, 1, 0.001, 1000 0001 1000 0001
-309, 21, 0.021, 1000 0001 0000 0001
-309, 69, 0.069, 1111 1110 0111 1110
-309, 327, 0.327, 1111 1110 1111 1110
-309, 663, 0.663, 1111 1110 0111 1110
-309, 1349, 1.349, 1111 1110 1111 1110
-309, 1617, 1.617, 1111 1110 0111 1110
-309, 2332, 2.332, 1111 1110 1111 1110
-309, 2550, 2.55, 1111 1110 0111 1110
-309, 3211, 3.211, 1111 1110 1111 1110
-309, 3369, 3.369, 1111 1110 0111 1110
-309, 3844, 3.844, 1111 1110 1111 1110
-309, 4097, 4.097, 1000 0001 1000 0001
-309, 4117, 4.117, 1000 0001 0000 0001
-309, 4165, 4.165, 1111 1110 0111 1110
-310, 0, 0.0, 1111 1110 0111 1110
-310, 1, 0.001, 1000 0001 0000 0001
-310, 21, 0.021, 1000 0001 1000 0001
-310, 80, 0.08, 1111 1110 1111 1110
-310, 286, 0.286, 1111 1110 0111 1110
-310, 598, 0.598, 1111 1110 1111 1110
-310, 1172, 1.172, 1111 1110 0111 1110
-310, 1472, 1.472, 1111 1110 1111 1110
-310, 2183, 2.183, 1111 1110 0111 1110
-310, 2394, 2.394, 1111 1110 1111 1110
-310, 3074, 3.074, 1111 1110 0111 1110
-310, 3257, 3.257, 1111 1110 1111 1110
-310, 3892, 3.892, 1111 1110 0111 1110
-310, 4097, 4.097, 1000 0001 0000 0001
-310, 4117, 4.117, 1000 0001 1000 0001
-310, 4176, 4.176, 1111 1110 1111 1110
-312, 0, 0.0, 0111 1110 1111 1110
-312, 1, 0.001, 0000 0001 1000 0001
-312, 20, 0.02, 0000 0001 0000 0001
-312, 69, 0.069, 0111 1110 0111 1110
-312, 417, 0.417, 0111 1110 1111 1110
-312, 839, 0.839, 0111 1110 0111 1110
-312, 1598, 1.598, 0111 1110 1111 1110
-312, 1918, 1.918, 0111 1110 0111 1110
-312, 2546, 2.546, 0111 1110 1111 1110
-312, 2732, 2.732, 0111 1110 0111 1110
-312, 3488, 3.488, 0111 1110 1111 1110
-312, 3671, 3.671, 0111 1110 0111 1110
-314, 0, 0.0, 1111 1110 0111 1110
-314, 1, 0.001, 1000 0001 0000 0001
-314, 20, 0.02, 1000 0001 1000 0001
-314, 95, 0.095, 1111 1110 1111 1110
-314, 327, 0.327, 1111 1110 0111 1110
-314, 661, 0.661, 1111 1110 1111 1110
-314, 1257, 1.257, 1111 1110 0111 1110
-314, 1508, 1.508, 1111 1110 1111 1110
-314, 2175, 2.175, 1111 1110 0111 1110
-314, 2396, 2.396, 1111 1110 1111 1110
-314, 3041, 3.041, 1111 1110 0111 1110
-314, 3218, 3.218, 1111 1110 1111 1110
-314, 3747, 3.747, 1111 1110 0111 1110
-314, 4078, 4.078, 1111 1110 1111 1110
-315, 0, 0.0, 1111 1110 1111 1110
-315, 1, 0.001, 1000 0001 1000 0001
-315, 20, 0.02, 1000 0001 0000 0001
-315, 63, 0.063, 1111 1110 0111 1110
-315, 277, 0.277, 1111 1110 1111 1110
-315, 598, 0.598, 1111 1110 0111 1110
-315, 1145, 1.145, 1111 1110 1111 1110
-315, 1416, 1.416, 1111 1110 0111 1110
-315, 2021, 2.021, 1111 1110 1111 1110
-315, 2249, 2.249, 1111 1110 0111 1110
-315, 2884, 2.884, 1111 1110 1111 1110
-315, 3068, 3.068, 1111 1110 0111 1110
-315, 3726, 3.726, 1111 1110 1111 1110
-315, 3865, 3.865, 1111 1110 0111 1110
-316, 0, 0.0, 1111 1110 0111 1110
-316, 1, 0.001, 1000 0001 0000 0001
-316, 20, 0.02, 1000 0001 1000 0001
-316, 81, 0.081, 1111 1110 1111 1110
-316, 382, 0.382, 1111 1110 0111 1110
-316, 749, 0.749, 1111 1110 1111 1110
-316, 1648, 1.648, 1111 1110 0111 1110
-316, 1965, 1.965, 1111 1110 1111 1110
-316, 2660, 2.66, 1111 1110 0111 1110
-316, 2943, 2.943, 1111 1110 1111 1110
-316, 3640, 3.64, 1111 1110 0111 1110
-316, 3984, 3.984, 1111 1110 1111 1110
-334, 0, 0.0, 0111 1110 1111 1110
-334, 1, 0.001, 0000 0001 1000 0001
-334, 21, 0.021, 0000 0001 0000 0001
-334, 136, 0.136, 0111 1110 0111 1110
-334, 387, 0.387, 0111 1110 1111 1110
-334, 720, 0.72, 0111 1110 0111 1110
-334, 1635, 1.635, 0111 1110 1111 1110
-334, 1904, 1.904, 0111 1110 0111 1110
-334, 2520, 2.52, 0111 1110 1111 1110
-334, 2716, 2.716, 0111 1110 0111 1110
-334, 3508, 3.508, 0111 1110 1111 1110
-334, 3658, 3.658, 0111 1110 0111 1110
-334, 4173, 4.173, 0000 0001 0000 0001
-334, 4232, 4.232, 0111 1110 0111 1110
-357, 0, 0.0, 0111 1110 0111 1110
-357, 1, 0.001, 0000 0001 0000 0001
-357, 21, 0.021, 0000 0001 1000 0001
-357, 81, 0.081, 0111 1110 1111 1110
-357, 323, 0.323, 0111 1110 0111 1110
-357, 657, 0.657, 0111 1110 1111 1110
-357, 1298, 1.298, 0111 1110 0111 1110
-357, 1576, 1.576, 0111 1110 1111 1110
-357, 2222, 2.222, 0111 1110 0111 1110
-357, 2461, 2.461, 0111 1110 1111 1110
-357, 3177, 3.177, 0111 1110 0111 1110
-357, 3366, 3.366, 0111 1110 1111 1110
-357, 3900, 3.9, 0111 1110 0111 1110
-357, 4097, 4.097, 0000 0001 0000 0001
-357, 4117, 4.117, 0000 0001 1000 0001
-357, 4177, 4.177, 0111 1110 1111 1110
-357, 1263556, 1263.556, 0000 0000 0000 0000
-357, 1271748, 1271.748, 0111 1110 1111 1110
-359, 0, 0.0, 1111 1110 1111 1110
-359, 1, 0.001, 1000 0001 1000 0001
-359, 20, 0.02, 1000 0001 0000 0001
-359, 76, 0.076, 1111 1110 0111 1110
-359, 348, 0.348, 1111 1110 1111 1110
-359, 676, 0.676, 1111 1110 0111 1110
-359, 1337, 1.337, 1111 1110 1111 1110
-359, 1620, 1.62, 1111 1110 0111 1110
-359, 2268, 2.268, 1111 1110 1111 1110
-359, 2476, 2.476, 1111 1110 0111 1110
-359, 3268, 3.268, 1111 1110 1111 1110
-359, 3441, 3.441, 1111 1110 0111 1110
-359, 3971, 3.971, 1111 1110 1111 1110
-359, 4097, 4.097, 1000 0001 1000 0001
-359, 4116, 4.116, 1000 0001 0000 0001
-359, 4172, 4.172, 1111 1110 0111 1110
-361, 0, 0.0, 0111 1110 0111 1110
-361, 1, 0.001, 0000 0001 0000 0001
-361, 20, 0.02, 0000 0001 1000 0001
-361, 63, 0.063, 0111 1110 1111 1110
-361, 284, 0.284, 0111 1110 0111 1110
-361, 607, 0.607, 0111 1110 1111 1110
-361, 1164, 1.164, 0111 1110 0111 1110
-361, 1444, 1.444, 0111 1110 1111 1110
-361, 2131, 2.131, 0111 1110 0111 1110
-361, 2353, 2.353, 0111 1110 1111 1110
-361, 3082, 3.082, 0111 1110 0111 1110
-361, 3281, 3.281, 0111 1110 1111 1110
-361, 3792, 3.792, 0111 1110 0111 1110
-361, 4097, 4.097, 0000 0001 0000 0001
-361, 4116, 4.116, 0000 0001 1000 0001
-361, 4125, 4.125, 0111 1110 1111 1110
-371, 0, 0.0, 1111 1110 1111 1110
-371, 1, 0.001, 1000 0001 1000 0001
-371, 21, 0.021, 1000 0001 0000 0001
-371, 159, 0.159, 1111 1110 0111 1110
-371, 514, 0.514, 1111 1110 1111 1110
-371, 848, 0.848, 1111 1110 0111 1110
-371, 1638, 1.638, 1111 1110 1111 1110
-371, 1925, 1.925, 1111 1110 0111 1110
-371, 2748, 2.748, 1111 1110 1111 1110
-371, 2973, 2.973, 1111 1110 0111 1110
-371, 3585, 3.585, 1111 1110 1111 1110
-371, 3925, 3.925, 1111 1110 0111 1110
-374, 0, 0.0, 1111 1110 0111 1110
-374, 1, 0.001, 1000 0001 0000 0001
-374, 20, 0.02, 1000 0001 1000 0001
-374, 63, 0.063, 1111 1110 1111 1110
-374, 289, 0.289, 1111 1110 0111 1110
-374, 293, 0.293, 1111 1110 1111 1110
-374, 300, 0.3, 1111 1110 0111 1110
-374, 598, 0.598, 1111 1110 1111 1110
-374, 1178, 1.178, 1111 1110 0111 1110
-374, 1435, 1.435, 1111 1110 1111 1110
-374, 2085, 2.085, 1111 1110 0111 1110
-374, 2364, 2.364, 1111 1110 1111 1110
-374, 3180, 3.18, 1111 1110 0111 1110
-374, 3364, 3.364, 1111 1110 1111 1110
-374, 3967, 3.967, 1111 1110 0111 1110
-374, 4097, 4.097, 1000 0001 0000 0001
-374, 4116, 4.116, 1000 0001 1000 0001
-374, 4159, 4.159, 1111 1110 1111 1110
-378, 0, 0.0, 0111 1110 1111 1110
-378, 1, 0.001, 0000 0001 1000 0001
-378, 36, 0.036, 0000 0001 0000 0001
-378, 75, 0.075, 0111 1110 0111 1110
-378, 380, 0.38, 0111 1110 1111 1110
-378, 696, 0.696, 0111 1110 0111 1110
-378, 1306, 1.306, 0111 1110 1111 1110
-378, 1575, 1.575, 0111 1110 0111 1110
-378, 2191, 2.191, 0111 1110 1111 1110
-378, 2418, 2.418, 0111 1110 0111 1110
-378, 3120, 3.12, 0111 1110 1111 1110
-378, 3291, 3.291, 0111 1110 0111 1110
-378, 3776, 3.776, 0111 1110 1111 1110
-378, 4097, 4.097, 0000 0001 1000 0001
-378, 4132, 4.132, 0000 0001 0000 0001
-378, 4159, 4.159, 0111 1110 0111 1110
-378, 944664, 944.664, 0111 1110 1111 1110
-378, 945174, 945.174, 0111 1110 0111 1110
-378, 945370, 945.37, 0111 1110 1111 1110
-378, 945903, 945.903, 0111 1110 0111 1110
-378, 946253, 946.253, 0111 1110 1111 1110
-378, 946791, 946.791, 0111 1110 0111 1110
-378, 947094, 947.094, 0111 1110 1111 1110
-378, 947669, 947.669, 0111 1110 0111 1110
-378, 947928, 947.928, 0111 1110 1111 1110
-378, 948553, 948.553, 0111 1110 0111 1110
-378, 948760, 948.76, 0111 1110 1111 1110
-382, 0, 0.0, 1111 1110 1111 1110
-382, 1, 0.001, 1000 0001 1000 0001
-382, 21, 0.021, 1000 0001 0000 0001
-382, 267, 0.267, 1111 1110 0111 1110
-382, 684, 0.684, 1111 1110 1111 1110
-382, 1110, 1.11, 1111 1110 0111 1110
-382, 1817, 1.817, 1111 1110 1111 1110
-382, 2060, 2.06, 1111 1110 0111 1110
-382, 2733, 2.733, 1111 1110 1111 1110
-382, 2919, 2.919, 1111 1110 0111 1110
-382, 3605, 3.605, 1111 1110 1111 1110
-382, 3892, 3.892, 1111 1110 0111 1110
-384, 0, 0.0, 0111 1110 0111 1110
-384, 1, 0.001, 0000 0001 0000 0001
-384, 20, 0.02, 0000 0001 1000 0001
-384, 88, 0.088, 0111 1110 1111 1110
-384, 362, 0.362, 0111 1110 0111 1110
-384, 801, 0.801, 0111 1110 1111 1110
-384, 1674, 1.674, 0111 1110 0111 1110
-384, 1913, 1.913, 0111 1110 1111 1110
-384, 2634, 2.634, 0111 1110 0111 1110
-384, 2836, 2.836, 0111 1110 1111 1110
-384, 3528, 3.528, 0111 1110 0111 1110
-384, 3711, 3.711, 0111 1110 1111 1110
-388, 0, 0.0, 1111 1110 1111 1110
-388, 1, 0.001, 1000 0001 1000 0001
-388, 20, 0.02, 1000 0001 0000 0001
-388, 62, 0.062, 1111 1110 0111 1110
-388, 316, 0.316, 1111 1110 1111 1110
-388, 674, 0.674, 1111 1110 0111 1110
-388, 1375, 1.375, 1111 1110 1111 1110
-388, 1664, 1.664, 1111 1110 0111 1110
-388, 2398, 2.398, 1111 1110 1111 1110
-388, 2615, 2.615, 1111 1110 0111 1110
-388, 3375, 3.375, 1111 1110 1111 1110
-388, 3536, 3.536, 1111 1110 0111 1110
-388, 717368, 717.368, 0000 0000 0000 0000
-388, 721464, 721.464, 1111 1110 0111 1110
-388, 725536, 725.536, 0000 0000 0000 0000
-388, 729632, 729.632, 1111 1110 0111 1110
-390, 0, 0.0, 0111 1110 0111 1110
-390, 1, 0.001, 0000 0001 0000 0001
-390, 20, 0.02, 0000 0001 1000 0001
-390, 84, 0.084, 0111 1110 1111 1110
-390, 471, 0.471, 0111 1110 0111 1110
-390, 819, 0.819, 0111 1110 1111 1110
-390, 1574, 1.574, 0111 1110 0111 1110
-390, 1904, 1.904, 0111 1110 1111 1110
-390, 2758, 2.758, 0111 1110 0111 1110
-390, 2981, 2.981, 0111 1110 1111 1110
-390, 3559, 3.559, 0111 1110 0111 1110
-390, 3833, 3.833, 0111 1110 1111 1110
-392, 0, 0.0, 1111 1110 1111 1110
-392, 1, 0.001, 1000 0001 1000 0001
-392, 20, 0.02, 1000 0001 0000 0001
-392, 77, 0.077, 1111 1110 0111 1110
-392, 326, 0.326, 1111 1110 1111 1110
-392, 661, 0.661, 1111 1110 0111 1110
-392, 1275, 1.275, 1111 1110 1111 1110
-392, 1543, 1.543, 1111 1110 0111 1110
-392, 2243, 2.243, 1111 1110 1111 1110
-392, 2466, 2.466, 1111 1110 0111 1110
-392, 3153, 3.153, 1111 1110 1111 1110
-392, 3329, 3.329, 1111 1110 0111 1110
-392, 3832, 3.832, 1111 1110 1111 1110
-392, 4097, 4.097, 1000 0001 1000 0001
-392, 4116, 4.116, 1000 0001 0000 0001
-392, 4173, 4.173, 1111 1110 0111 1110
-397, 0, 0.0, 1111 1110 0111 1110
-397, 1, 0.001, 1000 0001 0000 0001
-397, 20, 0.02, 1000 0001 1000 0001
-397, 203, 0.203, 1111 1110 1111 1110
-397, 710, 0.71, 1111 1110 0111 1110
-397, 1011, 1.011, 1111 1110 1111 1110
-397, 2062, 2.062, 1111 1110 0111 1110
-397, 2257, 2.257, 1111 1110 1111 1110
-397, 2969, 2.969, 1111 1110 0111 1110
-397, 3121, 3.121, 1111 1110 1111 1110
-397, 3612, 3.612, 1111 1110 0111 1110
-397, 3960, 3.96, 1111 1110 1111 1110
-399, 0, 0.0, 0000 0001 1000 0001
-399, 20, 0.02, 0000 0001 0000 0001
-399, 89, 0.089, 0111 1110 0111 1110
-399, 333, 0.333, 0111 1110 1111 1110
-399, 640, 0.64, 0111 1110 0111 1110
-399, 1340, 1.34, 0111 1110 1111 1110
-399, 1612, 1.612, 0111 1110 0111 1110
-399, 2270, 2.27, 0111 1110 1111 1110
-399, 2489, 2.489, 0111 1110 0111 1110
