Packet, Latency (ms)
1872, 23.0
1873, 7.5
1874, 12.0
1875, 46.5
1876, 59.5
1877, 63.5
1878, 64.0
1879, 12.5
1880, 10.0
1881, 54.0
1882, 49.5
1883, 10.5
1884, 72.5
1885, 17.5
1886, 14.5
1887, 67.0
1888, 9.5
1889, 25.5
1890, 10.0
1891, 8.0
1892, 11.0
1893, 35.5
1894, 19.0
1895, 73.5
1896, 10.0
1897, 73.0
1898, 57.5
1899, 11.0
1900, 45.0
1901, 36.0
1902, 7.5
1903, 70.0
1904, 16.5
1905, 71.5
1906, 17.5
1907, 17.0
1908, 50.5
1909, 13.5
1910, 29.0
1911, 74.5
1912, 14.5
1913, 42.5
1914, 34.0
1915, 24.5
1916, 10.5
1917, 12.5
1918, 12.5
1919, 60.0
1920, 13.0
1921, 71.5
1922, 46.5
1923, 10.0
1924, 9.5
1925, 59.0
1926, 43.5
1927, 11.0
1928, 20.0
1929, 16.0
1930, 51.0
1931, 15.5
1932, 55.0
1933, 54.0
1934, 16.0
1935, 72.5
1936, 49.5
1937, 72.0
1938, 14.0
1939, 38.5
1940, 8.5
1941, 61.5
1942, 75.0
1943, 8.0
1944, 23.5
1945, 12.5
1946, 61.5
1947, 36.0
1948, 14.0
1949, 41.5
1950, 7.5
1951, 7.5
1952, 12.5
1953, 29.0
1954, 17.0
1955, 35.0
1956, 12.5
1957, 52.0
1958, 46.5
1959, 28.0
1960, 42.0
1961, 67.0
1962, 8.5
1963, 40.0
1964, 14.0
1965, 61.5
1966, 13.0
1967, 17.0
1968, 53.0
1969, 85.5
1970, 31.0
1971, 65.0
1972, 22.5
1973, 22.5
1974, 50.5
1975, 27.5
1976, 56.0
1977, 52.0
1978, 65.0
1979, 9.0
1980, 26.5
1981, 37.0
1982, 54.0
1983, 19.5
1984, 26.0
1985, 13.5
1986, 13.0
1987, 68.5
1988, 49.5
1989, 9.0
1990, 33.0
1991, 56.5
1992, 63.0
1993, 52.5
1994, 17.5
1995, 41.5
1996, 7.5
1997, 20.5
1998, 76.5
1999, 44.0
2000, 64.5
2001, 63.0
2002, 14.0
2003, 13.5
2004, 64.5
2005, 55.0
2006, 55.0
2007, 31.5
2008, 16.0
2009, 16.5
2010, 7.0
2011, 17.0
2012, 285.0
2013, 51.5
2014, 57.5
2015, 35.5
2016, 61.0
2017, 9.5
2018, 21.0
2019, 54.0
2020, 13.0
2021, 9.0
2022, 9.5
2023, 35.0
2024, 71.0
2025, 12.5
2026, 37.5
2027, 38.5
2028, 34.5
2029, 12.5
2030, 68.5
2031, 45.0
2032, 74.5
2033, 40.0
2034, 12.0
2035, 74.5
2036, 11.0
2037, 35.0
2038, 15.5
2039, 51.5
2040, 7.5
2041, 43.5
2042, 14.0
2043, 14.0
2044, 12.5
2045, 29.5
2046, 27.5
2047, 14.5
2048, 16.0
2049, 15.5
2050, 69.0
2051, 13.5
2052, 52.0
2053, 68.5
2054, 11.0
2055, 16.0
2056, 35.5
2057, 14.0
2058, 32.5
2059, 54.0
2060, 15.5
2061, 45.0
2062, 38.0
2063, 10.0
2064, 54.5
2065, 32.5
2066, 14.0
2067, 10.0
2068, 10.0
2069, 8.5
2070, 16.0
2071, 16.5
2072, 15.5
2073, 9.0
2074, 56.0
2075, 10.5
2076, 19.0
2077, 59.5
2078, 67.5
2079, 55.0
2080, 52.0
2081, 12.5
2082, 7.0
2083, 19.0
2084, 32.0
2085, 9.5
2086, 53.5
2087, 50.0
2088, 13.0
2089, 32.5
2090, 8.0
2091, 16.0
2092, 68.0
2093, 37.5
2094, 72.5
2095, 14.5
2096, 12.5
2097, 46.0
2098, 24.5
2099, 74.5
2100, 73.5
2101, 12.0
2102, 23.0
2103, 49.0
2104, 12.0
2105, 69.0
2106, 12.5
2107, 17.0
2108, 39.5
2109, 35.0
2110, 37.0
2111, 11.5
2112, 8.0
2113, 15.5
2114, 66.0
2115, 15.5
2116, 16.0
2117, 70.5
2118, 60.5
2119, 58.0
2120, 59.0
2121, 14.0
2122, 25.0
2123, 65.5
2124, 13.5
2125, 76.5
2126, 63.0
2127, 10.0
2128, 12.5
2129, 38.5
2130, 14.0
2131, 29.5
2132, 54.0
2133, 20.5
2134, 11.0
2135, 26.0
2136, 46.0
2137, 46.0
2138, 65.5
2139, 43.5
2140, 46.0
2141, 10.5
2142, 16.0
2143, 10.5
2144, 17.0
2145, 16.5
2146, 64.5
2147, 39.0
2148, 12.5
2149, 52.0
2150, 76.0
2151, 17.5
2152, 9.5
2153, 69.0
2154, 22.0
2155, 68.0
2156, 36.0
2157, 38.0
2158, 52.0
2159, 50.5
2160, 17.0
2161, 7.5
2162, 14.0
2163, 36.0
2164, 71.5
2165, 65.0
2166, 60.5
2167, 86.0
2168, 41.5
2169, 9.5
2170, 14.5
2171, 9.0
2172, 26.5
2173, 29.0
2174, 42.0
2175, 17.5
2176, 7.0
2177, 75.5
2178, 14.0
2179, 17.5
2180, 43.5
2181, 8.0
2182, 14.0
2183, 13.0
2184, 60.5
2185, 13.0
2186, 11.0
2187, 42.0
2188, 13.0
2189, 68.5
2190, 29.0
2191, 63.0
2192, 10.0
2193, 14.5
2194, 16.5
2195, 13.0
2196, 37.5
2197, 8.5
2198, 8.5
2199, 61.5
2200, 17.0
2201, 30.0
2202, 8.0
2203, 11.5
2204, 48.0
2205, 36.5
2206, 21.0
2207, 16.5
2208, 43.0
2209, 54.0
2210, 22.5
2211, 16.0
2212, 32.5
2213, 8.0
2214, 67.5
2215, 10.0
2216, 52.5
2217, 16.5
2218, 14.0
2219, 63.0
2220, 10.0
2221, 73.5
2222, 21.5
2223, 10.5
2224, 15.0
2225, 8.5
2226, 9.5
2227, 11.0
2228, 35.0
2229, 27.5
2230, 10.0
2231, 9.5
2232, 11.0
2233, 17.0
2234, 11.0
2235, 67.5
2236, 51.5
2237, 33.0
2238, 12.5
2239, 7.0
2240, 55.5
2241, 38.0
2242, 14.5
2243, 44.5
2244, 21.0
2245, 27.0
2246, 19.0
2247, 65.5
2248, 58.0
2249, 35.5
2250, 13.0
2251, 37.5
2252, 17.0
2253, 32.5
2254, 14.5
2255, 8.0
2256, 30.0
2257, 50.5
2258, 44.5
2259, 14.0
2260, 46.0
2261, 48.5
2262, 20.0
2263, 72.5
2264, 8.5
2265, 17.0
2266, 9.5
2267, 33.0
2268, 38.0
2269, 61.5
2270, 11.5
2271, 48.5
2272, 19.0
2273, 73.5
2274, 43.0
2275, 38.5
2276, 10.5
2277, 10.5
2278, 15.5
2279, 49.0
2280, 70.5
2281, 34.0
2282, 8.0
2283, 76.0
2284, 15.0
2285, 15.5
2286, 9.0
2287, 57.5
2288, 62.0
2289, 61.5
2290, 14.5
2291, 73.0
2292, 18.5
2293, 15.5
2294, 69.0
2295, 8.0
2296, 10.0
2297, 31.5
2298, 66.5
2299, 10.5
2300, 16.0
2301, 8.5
2302, 66.0
2303, 38.5
2304, 14.0
2305, 75.0
2306, 61.0
2307, 51.0
2308, 16.0
2309, 57.5
2310, 33.0
2311, 38.0
2312, 38.5
2313, 55.5
2314, 52.5
2315, 7.5
2316, 75.5
2317, 43.0
2318, 9.5
2319, 21.0
2320, 76.0
2321, 15.5
2322, 9.0
2323, 17.5
2324, 69.0
2325, 51.0
2326, 66.0
2327, 14.5
2328, 17.0
2329, 13.0
2330, 27.0
2331, 72.5
2332, 14.5
2333, 10.0
2334, 71.0
2335, 11.0
2336, 9.0
2337, 58.0
2338, 47.5
2339, 15.0
2340, 11.5
2341, 15.0
2342, 10.5
2343, 12.0
2344, 22.5
2345, 11.0
2346, 10.5
2347, 29.0
2348, 12.0
2349, 7.5
2350, 71.0
2351, 12.0
2352, 60.0
2353, 25.5
2354, 41.5
2355, 7.5
2356, 15.0
2357, 15.5
2358, 34.5
2359, 10.5
2360, 11.0
2361, 27.0
2362, 78.0
2363, 14.0
2364, 17.0
2365, 8.0
2366, 21.5
2367, 62.0
2368, 28.5
2369, 12.0
2370, 29.5
2371, 60.5
2372, 33.0
2373, 33.0
2374, 30.0
2375, 70.5
2376, 25.5
2377, 17.0
2378, 10.0
2379, 16.5
2380, 10.5
2381, 16.0
2382, 13.0
2383, 54.5
2384, 75.5
2385, 11.5
2386, 12.0
2387, 14.0
2388, 33.5
2389, 13.5
2390, 11.5
2391, 16.5
2392, 65.5
2393, 9.5
2394, 71.0
2395, 28.0
2396, 14.5
2397, 71.0
2398, 20.5
2399, 62.5
2400, 12.0
2401, 44.5
2402, 49.0
2403, 11.0
2404, 16.5
2405, 7.0
2406, 23.5
2407, 9.0
2408, 9.5
2409, 14.0
2410, 30.0
2411, 58.5
2412, 9.5
2413, 29.0
2414, 44.5
2415, 66.5
2416, 8.5
2417, 16.0
2418, 11.5
2419, 42.0
2420, 72.0
2421, 41.5
2422, 29.5
2423, 13.5
2424, 12.5
2425, 13.0
2426, 16.0
2427, 9.0
2428, 10.0
2429, 15.0
2430, 59.5
2431, 66.5
2432, 32.5
2433, 43.0
2434, 13.5
2435, 17.0
2436, 9.5
2437, 23.0
2438, 11.5
2439, 62.0
2440, 15.0
2441, 61.5
2442, 37.5
2443, 14.5
2444, 43.0
2445, 11.5
2446, 12.0
2447, 10.5
2448, 75.0
2449, 55.5
2450, 52.0
2451, 45.0
2452, 14.5
2453, 75.5
2454, 25.5
2455, 10.5
2456, 68.5
2457, 67.0
2458, 10.5
2459, 9.0
2460, 9.5
2461, 9.0
2462, 20.0
2463, 41.5
2464, 51.5
2465, 13.5
2466, 24.0
2467, 46.5
2468, 25.5
2469, 15.5
2470, 40.5
2471, 14.0
2472, 14.0
2473, 36.0
2474, 9.5
2475, 15.0
2476, 18.5
2477, 8.0
2478, 10.5
2479, 8.0
2480, 45.5
2481, 60.0
2482, 8.0
2483, 8.5
2484, 7.5
2485, 14.0
2486, 13.0
2487, 12.0
2488, 14.5
2489, 10.5
2490, 15.0
2491, 9.5
2492, 17.0
2493, 46.0
2494, 8.0
2495, 48.5
2496, 64.5
2497, 30.5
2498, 8.5
2499, 30.0
2500, 43.0
2501, 75.0
2502, 16.5
2503, 29.0
2504, 33.5
2505, 54.5
2506, 58.5
2507, 11.5
2508, 37.5
2509, 48.0
2510, 7.0
2511, 68.5
2512, 35.0
2513, 47.5
2514, 29.0
2515, 16.5
2516, 64.0
2517, 16.5
2518, 35.0
2519, 27.0
2520, 18.0
2521, 20.0
2522, 59.5
2523, 15.0
2524, 9.0
2525, 63.0
2526, 21.5
2527, 10.5
2528, 20.0
2529, 49.5
2530, 41.5
2531, 11.5
2532, 15.5
2533, 75.0
2534, 59.0
2535, 8.5
2536, 69.5
2537, 9.5
2538, 66.5
2539, 16.5
2540, 39.5
2541, 64.5
2542, 14.5
2543, 66.5
2544, 8.5
2545, 14.0
2546, 74.5
2547, 13.5
2548, 36.0
2549, 12.0
2550, 17.5
2551, 16.5
2552, 15.5
2553, 68.5
2554, 11.0
2555, 11.5
2556, 37.5
2557, 27.0
2558, 17.5
2559, 70.0
2560, 16.5
2561, 29.0
2562, 16.5
2563, 53.5
2564, 26.5
2565, 15.0
2566, 12.0
2567, 8.5
2568, 56.0
2569, 27.0
2570, 58.0
2571, 51.5
2572, 12.0
2573, 17.0
2574, 37.5
2575, 11.0
2576, 9.0
2577, 15.0
2578, 39.5
2579, 10.0
2580, 39.0
2581, 55.0
2582, 16.0
2583, 17.5
2584, 34.0
2585, 10.0
2586, 16.0
2587, 70.5
2588, 14.0
2589, 15.5
2590, 15.0
2591, 8.0
2592, 76.0
2593, 14.0
2594, 9.5
2595, 37.0
2596, 55.5
2597, 37.5
2598, 48.5
2599, 14.0
2600, 11.0
2601, 64.0
2602, 16.0
2603, 8.0
2604, 62.0
2605, 16.0
2606, 8.5
2607, 14.0
2608, 15.5
2609, 43.0
2610, 9.0
2611, 34.5
2612, 61.0
2613, 55.5
2614, 55.5
2615, 43.5
2616, 32.0
2617, 32.0
2618, 51.5
2619, 29.5
2620, 27.0
2621, 15.0
2622, 41.5
2623, 50.0
2624, 9.5
2625, 33.0
2626, 70.5
2627, 16.5
2628, 10.5
2629, 33.0
2630, 15.0
2631, 43.0
2632, 76.0
2633, 16.0
2634, 16.0
2635, 8.5
2636, 15.0
2637, 63.5
2638, 47.5
2639, 15.0
2640, 37.0
2641, 11.0
2642, 8.5
2643, 63.5
2644, 55.0
2645, 10.0
2646, 73.5
2647, 20.5
2648, 50.0
2649, 22.0
2650, 35.0
2651, 16.0
2652, 16.5
2653, 48.0
2654, 61.5
2655, 13.0
2656, 11.5
2657, 12.0
2658, 7.0
2659, 36.0
2660, 14.0
2661, 67.0
2662, 33.0
2663, 33.5
2664, 12.0
2665, 17.0
2666, 10.0
2667, 9.5
2668, 14.0
2669, 14.0
2670, 23.0
2671, 15.0
2672, 8.0
2673, 19.5
2674, 13.5
2675, 16.0
2676, 62.0
2677, 14.0
2678, 74.5
2679, 13.0
2680, 16.5
2681, 27.0
2682, 16.0
2683, 26.0
2684, 18.5
2685, 14.5
2686, 25.0
2687, 66.0
2688, 55.0
2689, 74.0
2690, 8.0
2691, 58.0
2692, 77.0
2693, 52.0
2694, 12.0
2695, 25.5
2696, 52.0
2697, 12.0
2698, 38.0
2699, 20.5
2700, 15.0
2701, 70.5
2702, 24.5
2703, 54.5
2704, 16.5
2705, 69.5
2706, 51.5
2707, 38.0
2708, 16.5
2709, 58.5
2710, 9.5
2711, 33.5
2712, 10.0
2713, 26.5
2714, 17.0
2715, 19.0
2716, 62.0
2717, 7.0
2718, 8.5
2719, 40.0
2720, 13.5
2721, 59.5
2722, 23.0
2723, 37.5
2724, 50.0
2725, 41.5
2726, 7.5
2727, 73.5
2728, 43.5
2729, 57.5
2730, 8.0
2731, 8.0
2732, 16.0
2733, 36.5
2734, 8.5
2735, 13.0
2736, 63.5
2737, 56.0
2738, 11.0
2739, 11.5
2740, 11.0
2741, 42.5
2742, 21.0
2743, 56.0
2744, 26.0
2745, 10.5
2746, 10.0
2747, 15.0
2748, 11.5
2749, 69.5
2750, 63.0
2751, 28.5
2752, 9.0
2753, 55.5
2754, 7.5
2755, 16.5
2756, 59.5
2757, 74.0
2758, 56.5
2759, 16.0
2760, 13.5
2761, 11.0
2762, 72.5
2763, 10.0
2764, 9.5
2765, 9.0
2766, 43.5
2767, 23.5
2768, 12.5
2769, 14.0
2770, 68.5
2771, 62.0
2772, 71.5
2773, 40.5
2774, 9.0
2775, 45.5
2776, 66.0
2777, 10.5
2778, 33.5
2779, 9.5
2780, 77.0
2781, 45.5
2782, 9.5
2783, 25.5
2784, 60.0
2785, 8.0
2786, 13.0
2787, 12.0
2788, 51.5
2789, 13.0
2790, 8.0
2791, 12.5
2792, 14.0
2793, 8.0
2794, 15.5
2795, 14.0
2796, 14.0
2797, 46.0
2798, 17.0
2799, 11.0
2800, 55.0
2801, 13.5
2802, 8.5
2803, 71.0
2804, 55.5
2805, 89.5
2806, 17.0
2807, 51.0
2808, 60.5
2809, 9.0
2810, 75.0
2811, 11.5
2812, 13.0
2813, 28.0
2814, 9.0
2815, 9.0
2816, 40.0
2817, 11.0
2818, 10.5
2819, 29.0
2820, 7.5
2821, 47.5
2822, 77.0
2823, 7.0
2824, 75.0
2825, 55.0
2826, 23.0
2827, 15.5
2828, 9.5
2829, 93.5
2830, 34.0
2831, 16.5
2832, 36.0
2833, 38.5
2834, 10.0
2835, 12.0
2836, 12.5
2837, 74.0
2838, 13.5
2839, 9.0
2840, 72.5
2841, 26.0
2842, 8.5
2843, 44.5
2844, 24.5
2845, 17.0
2846, 7.5
2847, 12.0
2848, 74.5
2849, 35.0
2850, 39.0
2851, 10.5
2852, 69.0
2853, 7.5
2854, 14.5
2855, 17.0
2856, 55.0
2857, 47.5
2858, 12.0
2859, 64.0
2860, 55.5
2861, 41.0
2862, 13.0
2863, 11.5
2864, 13.5
2865, 67.0
2866, 14.5
2867, 74.0
2868, 16.5
2869, 63.0
2870, 59.5
2871, 88.0
2872, 8.5
2873, 7.5
2874, 33.5
2875, 8.5
2876, 43.0
2877, 76.5
2878, 9.0
2879, 7.0
2880, 10.5
2881, 16.5
2882, 15.0
2883, 67.0
2884, 22.0
2885, 16.0
2886, 12.5
2887, 65.0
2888, 10.0
2889, 53.0
2890, 13.5
2891, 37.5
2892, 13.0
2893, 51.0
2894, 65.5
2895, 59.5
2896, 22.0
2897, 14.0
2898, 47.5
2899, 11.0
2900, 14.5
2901, 77.0
2902, 16.5
2903, 12.0
2904, 15.5
2905, 13.0
2906, 39.0
2907, 28.5
2908, 64.0
2909, 8.0
2910, 76.0
2911, 16.5
2912, 75.0
2913, 36.5
2914, 17.0
2915, 36.5
2916, 24.0
2917, 7.0
2918, 28.5
2919, 13.0
2920, 60.5
2921, 16.5
2922, 24.0
2923, 24.0
2924, 25.0
2925, 34.0
2926, 67.5
2927, 42.0
2928, 10.0
2929, 7.5
2930, 9.5
2931, 9.5
2932, 8.0
2933, 52.5
2934, 20.0
2935, 9.0
2936, 51.5
2937, 61.5
2938, 32.0
2939, 46.5
2940, 16.5
2941, 15.0
2942, 12.5
2943, 8.5
2944, 50.5
2945, 39.5
2946, 16.5
2947, 67.5
2948, 55.5
2949, 71.5
2950, 25.5
2951, 22.5
2952, 43.5
2953, 16.5
2954, 46.0
2955, 9.0
2956, 14.5
2957, 9.5
2958, 12.5
2959, 48.5
2960, 13.0
2961, 51.5
2962, 45.0
2963, 14.0
2964, 73.5
2965, 11.5
2966, 74.0
2967, 28.0
2968, 16.5
2969, 76.5
2970, 16.5
2971, 30.0
2972, 11.0
2973, 13.0
2974, 15.0
2975, 16.0
2976, 13.0
2977, 14.5
2978, 26.0
2979, 63.5
2980, 70.5
2981, 12.5
2982, 73.0
2983, 10.0
2984, 15.5
2985, 36.5
2986, 58.5
2987, 56.0
2988, 39.5
2989, 49.5
2990, 37.5
2991, 66.0
2992, 16.0
2993, 11.5
2994, 14.0
2995, 12.0
2996, 11.5
2997, 21.5
2998, 78.0
2999, 56.5
3000, 70.0
3001, 48.0
3002, 35.5
3003, 51.0
3004, 45.5
3005, 36.0
3006, 53.0
3007, 71.0
3008, 29.0
3009, 10.5
3010, 76.0
3011, 9.5
3012, 7.5
3013, 38.0
3014, 17.5
3015, 47.5
3016, 9.5
3017, 10.0
3018, 66.5
3019, 52.5
3020, 69.0
3021, 69.0
3022, 13.5
3023, 10.0
3024, 16.5
3025, 9.0
3026, 16.0
3027, 30.5
3028, 44.5
3029, 59.5
3030, 72.5
3031, 14.0
3032, 72.0
3033, 48.5
3034, 45.0
3035, 15.0
3036, 14.5
3037, 13.5
3038, 16.0
3039, 46.5
3040, 41.0
3041, 11.5
3042, 8.0
3043, 8.0
3044, 42.5
3045, 31.0
3046, 10.0
3047, 68.5
3048, 14.5
3049, 13.0
3050, 62.0
3051, 66.0
3052, 10.0
3053, 55.0
3054, 63.5
3055, 21.5
3056, 16.0
3057, 8.5
3058, 48.5
3059, 13.5
3060, 25.5
3061, 9.0
3062, 31.0
3063, 60.5
3064, 15.5
3065, 10.0
3066, 62.0
3067, 10.5
3068, 16.0
3069, 74.5
3070, 55.0
3071, 14.5
3072, 75.0
3073, 16.5
3074, 51.0
3075, 15.0
3076, 28.5
3077, 8.5
3078, 25.5
3079, 12.5
3080, 68.5
3081, 47.5
3082, 15.0
3083, 18.0
3084, 13.0
3085, 13.5
3086, 17.5
3087, 8.5
3088, 54.5
3089, 36.5
3090, 46.0
3091, 16.5
3092, 72.0
3093, 13.5
3094, 48.5
3095, 10.5
3096, 14.5
3097, 10.5
3098, 43.0
3099, 13.0
3100, 53.5
3101, 76.0
3102, 11.5
3103, 15.0
3104, 11.0
3105, 13.0
3106, 15.5
3107, 70.0
3108, 7.5
3109, 13.5
3110, 35.5
3111, 16.0
3112, 16.5
3113, 48.5
3114, 72.0
3115, 20.0
3116, 38.5
3117, 63.0
3118, 15.0
3119, 35.5
3120, 19.5
3121, 17.0
3122, 40.5
3123, 39.0
3124, 11.0
3125, 73.0
3126, 52.5
3127, 23.0
3128, 69.0
3129, 42.5
3130, 36.5
3131, 11.0
3132, 8.5
3133, 15.5
3134, 28.5
3135, 43.0
3136, 13.0
3137, 21.5
3138, 14.0
3139, 46.5
3140, 17.0
3141, 51.5
3142, 15.0
3143, 67.0
3144, 12.0
3145, 33.5
3146, 16.0
3147, 70.0
3148, 66.0
3149, 35.5
3150, 8.0
3151, 36.5
3152, 30.5
3153, 7.5
3154, 44.0
3155, 12.5
3156, 30.0
3157, 58.5
3158, 16.5
3159, 23.0
3160, 10.0
3161, 13.0
3162, 18.0
3163, 12.0
3164, 52.0
3165, 32.5
3166, 64.0
3167, 13.5
3168, 13.5
3169, 10.5
3170, 40.5
3171, 47.5
3172, 12.0
3173, 59.5
3174, 49.0
3175, 56.0
3176, 66.0
3177, 58.0
3178, 50.0
3179, 9.5
3180, 8.5
3181, 12.0
3182, 16.0
3183, 16.5
3184, 9.0
3185, 9.0
3186, 12.0
3187, 8.0
3188, 10.5
3189, 74.5
3190, 46.5
3191, 12.5
3192, 59.0
3193, 67.5
3194, 12.0
3195, 57.0
3196, 14.0
3197, 28.0
3198, 13.0
3199, 63.5
3200, 35.0
3201, 53.0
3202, 8.0
3203, 17.0
3204, 10.5
3205, 16.5
3206, 31.5
3207, 13.0
3208, 13.5
3209, 24.5
3210, 14.5
3211, 30.5
3212, 14.5
3213, 16.0
3214, 12.5
3215, 26.0
3216, 16.0
3217, 14.0
3218, 13.5
3219, 40.0
3220, 12.5
3221, 29.0
3222, 74.5
3223, 44.5
3224, 13.0
3225, 74.5
3226, 49.0
3227, 44.5
3228, 10.0
3229, 64.0
3230, 13.0
3231, 17.5
3232, 9.5
3233, 42.5
3234, 15.5
3235, 44.0
3236, 22.5
3237, 64.0
3238, 65.5
3239, 16.0
3240, 15.5
3241, 9.5
3242, 29.0
3243, 62.0
3244, 7.0
3245, 15.5
3246, 64.0
3247, 20.5
3248, 17.0
3249, 36.5
3250, 14.5
3251, 11.5
3252, 9.0
3253, 8.0
3254, 11.5
3255, 51.0
3256, 41.5
3257, 56.5
3258, 65.5
3259, 67.0
3260, 9.0
3261, 17.0
3262, 16.0
3263, 35.5
3264, 13.0
3265, 17.0
3266, 42.0
3267, 35.5
3268, 14.0
3269, 18.0
3270, 62.5
3271, 8.5
3272, 34.0
3273, 60.5
3274, 15.0
3275, 19.5
3276, 69.5
3277, 71.0
3278, 53.0
3279, 57.5
3280, 15.0
3281, 31.5
3282, 14.5
3283, 15.0
3284, 11.5
3285, 66.0
3286, 41.5
3287, 23.0
3288, 36.5
3289, 42.0
3290, 25.0
3291, 67.5
3292, 13.0
3293, 35.0
3294, 15.0
3295, 14.5
3296, 26.0
3297, 7.5
3298, 12.0
3299, 12.5
3300, 17.0
3301, 31.0
3302, 10.5
3303, 33.5
3304, 56.0
3305, 10.5
3306, 8.5
3307, 7.5
3308, 60.0
3309, 8.5
3310, 28.0
3311, 50.0
3312, 82.0
3313, 47.5
3314, 35.5
3315, 70.0
3316, 15.5
3317, 16.0
3318, 30.5
3319, 12.0
3320, 18.5
3321, 10.5
3322, 17.0
3323, 31.5
3324, 38.0
3325, 32.0
3326, 32.0
3327, 65.0
3328, 77.0
3329, 15.0
3330, 26.5
3331, 8.0
3332, 16.0
3333, 26.5
3334, 46.0
3335, 8.0
3336, 43.0
3337, 11.0
3338, 93.0
3339, 9.5
3340, 16.0
3341, 52.5
3342, 59.0
3343, 57.5
3344, 11.5
3345, 75.0
3346, 46.5
3347, 28.0
3348, 12.5
3349, 55.5
3350, 69.5
3351, 24.0
3352, 67.0
3353, 24.5
3354, 65.0
3355, 64.0
3356, 34.5
3357, 52.5
3358, 12.0
3359, 67.5
3360, 7.5
3361, 75.5
3362, 69.0
3363, 10.0
3364, 40.0
3365, 62.0
3366, 52.5
3367, 9.5
3368, 9.5
3369, 10.0
3370, 15.0
3371, 16.5
3372, 17.0
3373, 63.0
3374, 30.0
3375, 75.0
3376, 67.0
3377, 76.5
3378, 24.5
3379, 53.0
3380, 9.0
3381, 55.0
3382, 15.0
3383, 54.5
3384, 7.0
3385, 7.0
3386, 8.5
3387, 13.0
3388, 31.0
3389, 66.0
3390, 63.0
3391, 47.0
3392, 11.0
3393, 18.5
3394, 7.5
3395, 10.0
3396, 63.0
3397, 54.0
3398, 24.0
3399, 74.5
3400, 10.5
3401, 14.0
3402, 10.5
3403, 51.5
3404, 52.5
3405, 66.0
3406, 56.0
3407, 14.5
3408, 52.5
3409, 15.0
3410, 29.5
3411, 75.0
3412, 12.5
3413, 53.0
3414, 15.0
3415, 13.5
3416, 72.0
3417, 24.5
3418, 75.0
3419, 7.0
3420, 16.0
3421, 58.0
3422, 14.5
3423, 18.0
3424, 9.5
3425, 56.0
3426, 10.0
3427, 28.5
3428, 68.5
3429, 45.0
3430, 7.5
3431, 8.0
3432, 10.0
3433, 42.5
3434, 53.0
3435, 69.5
3436, 36.0
3437, 35.0
3438, 9.0
3439, 13.5
3440, 9.5
3441, 46.0
3442, 10.0
3443, 45.0
3444, 15.0
3445, 14.0
3446, 32.0
3447, 13.0
3448, 35.5
3449, 12.0
3450, 50.0
3451, 71.5
3452, 40.0
3453, 58.0
3454, 66.0
3455, 26.5
3456, 13.0
3457, 56.5
3458, 12.5
3459, 67.5
3460, 54.5
3461, 12.5
3462, 13.0
3463, 29.0
3464, 74.5
3465, 22.5
3466, 12.5
3467, 13.0
3468, 75.0
3469, 14.0
3470, 36.0
3471, 16.5
3472, 67.0
3473, 61.5
3474, 25.5
3475, 76.0
3476, 30.5
3477, 65.0
3478, 10.0
3479, 8.0
3480, 29.5
3481, 44.0
3482, 8.5
3483, 16.5
3484, 49.0
3485, 10.5
3486, 52.0
3487, 55.0
3488, 8.0
3489, 12.0
3490, 7.5
3491, 49.0
3492, 34.0
3493, 11.0
3494, 49.5
3495, 73.0
3496, 10.5
3497, 20.0
3498, 9.0
3499, 69.0
3500, 15.0
3501, 13.0
3502, 67.0
3503, 57.0
3504, 43.0
3505, 68.5
3506, 16.0
3507, 12.5
3508, 48.5
3509, 24.0
3510, 51.5
3511, 9.5
3512, 35.0
3513, 13.0
3514, 64.0
3515, 12.0
3516, 11.0
3517, 13.0
3518, 55.5
3519, 17.0
3520, 11.5
3521, 11.5
3522, 28.0
3523, 17.5
3524, 8.0
3525, 73.0
3526, 10.5
3527, 14.5
3528, 14.0
3529, 63.5
3530, 13.0
3531, 35.5
3532, 42.0
3533, 21.0
3534, 26.0
3535, 10.0
3536, 13.0
3537, 7.5
3538, 16.0
3539, 10.5
3540, 72.5
3541, 13.0
3542, 41.5
3543, 74.0
3544, 8.0
3545, 8.5
3546, 22.5
3547, 14.0
3548, 40.0
3549, 67.5
3550, 22.0
3551, 7.5
3552, 18.0
3553, 9.5
3554, 33.0
3555, 38.0
3556, 9.5
3557, 14.5
3558, 14.5
3559, 33.5
3560, 15.5
3561, 15.5
3562, 13.5
3563, 63.0
3564, 15.0
3565, 49.5
3566, 99.5
3567, 13.0
3568, 71.0
3569, 16.5
3570, 56.0
3571, 41.5
3572, 14.0
3573, 10.0
3574, 14.0
3575, 18.0
3576, 12.0
3577, 32.0
3578, 14.0
3579, 86.5
3580, 68.5
3581, 62.0
3582, 12.5
3583, 65.5
3584, 9.5
3585, 14.5
3586, 14.0
3587, 52.0
3588, 12.5
3589, 9.0
3590, 37.5
3591, 68.0
3592, 21.5
3593, 15.0
3594, 9.5
3595, 49.0
3596, 60.0
3597, 11.0
3598, 15.0
3599, 29.5
3600, 15.5
3601, 10.0
3602, 32.5
3603, 31.5
3604, 7.5
3605, 69.0
3606, 15.5
3607, 8.0
3608, 30.0
3609, 13.5
3610, 28.5
3611, 82.5
3612, 55.0
3613, 18.0
3614, 23.5
3615, 38.0
3616, 95.5
3617, 59.5
3618, 32.5
3619, 12.0
