missed packet number, sample offset, latency (ms), sample
-87425, 1340928, 1340.928, 0000 0000 0000 0000
-87425, 1345024, 1345.024, 0111 1110 0111 1110
-87426, 0, 0.0, 0111 1110 0111 1110
-87426, 1, 0.001, 0000 0001 0000 0001
-87426, 20, 0.02, 0000 0001 1000 0001
-87426, 136, 0.136, 0111 1110 1111 1110
-87426, 432, 0.432, 0111 1110 0111 1110
-87426, 765, 0.765, 0111 1110 1111 1110
-87426, 1481, 1.481, 0111 1110 0111 1110
-87426, 1748, 1.748, 0111 1110 1111 1110
-87426, 2548, 2.548, 0111 1110 0111 1110
-87426, 2775, 2.775, 0111 1110 1111 1110
-87426, 3560, 3.56, 0111 1110 0111 1110
-87426, 3754, 3.754, 0111 1110 1111 1110
-87427, 0, 0.0, 0111 1110 1111 1110
-87427, 1, 0.001, 0000 0001 1000 0001
-87427, 20, 0.02, 0000 0001 0000 0001
-87427, 153, 0.153, 0111 1110 0111 1110
-87427, 546, 0.546, 0111 1110 1111 1110
-87427, 957, 0.957, 0111 1110 0111 1110
-87427, 1903, 1.903, 0111 1110 1111 1110
-87427, 2260, 2.26, 0111 1110 0111 1110
-87427, 3247, 3.247, 0111 1110 1111 1110
-87427, 3444, 3.444, 0111 1110 0111 1110
-87427, 1104684, 1104.684, 0000 0000 0000 0000
-87427, 1108780, 1108.78, 0111 1110 0111 1110
-87428, 0, 0.0, 0000 0001 0000 0001
-87428, 19, 0.019, 0000 0001 1000 0001
-87428, 103, 0.103, 0111 1110 1111 1110
-87428, 396, 0.396, 0111 1110 0111 1110
-87428, 706, 0.706, 0111 1110 1111 1110
-87428, 1446, 1.446, 0111 1110 0111 1110
-87428, 1717, 1.717, 0111 1110 1111 1110
-87428, 2490, 2.49, 0111 1110 0111 1110
-87428, 2718, 2.718, 0111 1110 1111 1110
-87428, 3501, 3.501, 0111 1110 0111 1110
-87428, 3683, 3.683, 0111 1110 1111 1110
-87429, 0, 0.0, 0111 1110 1111 1110
-87429, 1, 0.001, 0000 0001 1000 0001
-87429, 20, 0.02, 0000 0001 0000 0001
-87429, 146, 0.146, 0111 1110 0111 1110
-87429, 477, 0.477, 0111 1110 1111 1110
-87429, 795, 0.795, 0111 1110 0111 1110
-87429, 1527, 1.527, 0111 1110 1111 1110
-87429, 1789, 1.789, 0111 1110 0111 1110
-87429, 2538, 2.538, 0111 1110 1111 1110
-87429, 2760, 2.76, 0111 1110 0111 1110
-87429, 3549, 3.549, 0111 1110 1111 1110
-87429, 3736, 3.736, 0111 1110 0111 1110
-87430, 0, 0.0, 0111 1110 0111 1110
-87430, 1, 0.001, 0000 0001 0000 0001
-87430, 20, 0.02, 0000 0001 1000 0001
-87430, 125, 0.125, 0111 1110 1111 1110
-87430, 517, 0.517, 0111 1110 0111 1110
-87430, 840, 0.84, 0111 1110 1111 1110
-87430, 1654, 1.654, 0111 1110 0111 1110
-87430, 1925, 1.925, 0111 1110 1111 1110
-87430, 2806, 2.806, 0111 1110 0111 1110
-87430, 3071, 3.071, 0111 1110 1111 1110
-87430, 3838, 3.838, 0111 1110 0111 1110
-87430, 4097, 4.097, 0000 0001 0000 0001
-87430, 4116, 4.116, 0000 0001 1000 0001
-87430, 4221, 4.221, 0111 1110 1111 1110
-87430, 203350, 203.35, 0000 0000 0000 0000
-87430, 207446, 207.446, 0111 1110 1111 1110
-87431, 0, 0.0, 0000 0001 1000 0001
-87431, 19, 0.019, 0000 0001 0000 0001
-87431, 141, 0.141, 0111 1110 0111 1110
-87431, 478, 0.478, 0111 1110 1111 1110
-87431, 862, 0.862, 0111 1110 0111 1110
-87431, 1632, 1.632, 0111 1110 1111 1110
-87431, 1901, 1.901, 0111 1110 0111 1110
-87431, 2772, 2.772, 0111 1110 1111 1110
-87431, 2986, 2.986, 0111 1110 0111 1110
-87431, 3692, 3.692, 0111 1110 1111 1110
-87431, 4074, 4.074, 0111 1110 0111 1110
-87432, 0, 0.0, 0111 1110 0111 1110
-87432, 1, 0.001, 0000 0001 0000 0001
-87432, 20, 0.02, 0000 0001 1000 0001
-87432, 99, 0.099, 0111 1110 1111 1110
-87432, 380, 0.38, 0111 1110 0111 1110
-87432, 683, 0.683, 0111 1110 1111 1110
-87432, 1430, 1.43, 0111 1110 0111 1110
-87432, 1733, 1.733, 0111 1110 1111 1110
-87432, 2535, 2.535, 0111 1110 0111 1110
-87432, 2792, 2.792, 0111 1110 1111 1110
-87432, 3581, 3.581, 0111 1110 0111 1110
-87432, 3730, 3.73, 0111 1110 1111 1110
-87433, 0, 0.0, 0111 1110 1111 1110
-87433, 1, 0.001, 0000 0001 1000 0001
-87433, 20, 0.02, 0000 0001 0000 0001
-87433, 128, 0.128, 0111 1110 0111 1110
-87433, 486, 0.486, 0111 1110 1111 1110
-87433, 846, 0.846, 0111 1110 0111 1110
-87433, 1728, 1.728, 0111 1110 1111 1110
-87433, 2012, 2.012, 0111 1110 0111 1110
-87433, 2895, 2.895, 0111 1110 1111 1110
-87433, 3098, 3.098, 0111 1110 0111 1110
-87433, 3816, 3.816, 0111 1110 1111 1110
-87433, 4097, 4.097, 0000 0001 1000 0001
-87433, 4116, 4.116, 0000 0001 0000 0001
-87433, 4181, 4.181, 0111 1110 0111 1110
-87434, 0, 0.0, 0111 1110 0111 1110
-87434, 1, 0.001, 0000 0001 0000 0001
-87434, 19, 0.019, 0000 0001 1000 0001
-87434, 99, 0.099, 0111 1110 1111 1110
-87434, 381, 0.381, 0111 1110 0111 1110
-87434, 710, 0.71, 0111 1110 1111 1110
-87434, 1426, 1.426, 0111 1110 0111 1110
-87434, 1698, 1.698, 0111 1110 1111 1110
-87434, 2486, 2.486, 0111 1110 0111 1110
-87434, 2711, 2.711, 0111 1110 1111 1110
-87434, 3542, 3.542, 0111 1110 0111 1110
-87434, 3717, 3.717, 0111 1110 1111 1110
-87435, 0, 0.0, 0111 1110 1111 1110
-87435, 1, 0.001, 0000 0001 1000 0001
-87435, 20, 0.02, 0000 0001 0000 0001
-87435, 143, 0.143, 0111 1110 0111 1110
-87435, 481, 0.481, 0111 1110 1111 1110
-87435, 808, 0.808, 0111 1110 0111 1110
-87435, 1578, 1.578, 0111 1110 1111 1110
-87435, 1875, 1.875, 0111 1110 0111 1110
-87435, 2673, 2.673, 0111 1110 1111 1110
-87435, 2862, 2.862, 0111 1110 0111 1110
-87435, 3614, 3.614, 0111 1110 1111 1110
-87435, 3847, 3.847, 0111 1110 0111 1110
-87436, 0, 0.0, 0111 1110 0111 1110
-87436, 1, 0.001, 0000 0001 0000 0001
-87436, 20, 0.02, 0000 0001 1000 0001
-87436, 121, 0.121, 0111 1110 1111 1110
-87436, 454, 0.454, 0111 1110 0111 1110
-87436, 799, 0.799, 0111 1110 1111 1110
-87436, 1624, 1.624, 0111 1110 0111 1110
-87436, 1895, 1.895, 0111 1110 1111 1110
-87436, 2776, 2.776, 0111 1110 0111 1110
-87436, 2992, 2.992, 0111 1110 1111 1110
-87436, 3789, 3.789, 0111 1110 0111 1110
-87436, 4097, 4.097, 0000 0001 0000 0001
-87436, 4116, 4.116, 0000 0001 1000 0001
-87436, 4212, 4.212, 0111 1110 1111 1110
-87437, 0, 0.0, 0111 1110 1111 1110
-87437, 1, 0.001, 0000 0001 1000 0001
-87437, 20, 0.02, 0000 0001 0000 0001
-87437, 116, 0.116, 0111 1110 0111 1110
-87437, 419, 0.419, 0111 1110 1111 1110
-87437, 755, 0.755, 0111 1110 0111 1110
-87437, 1464, 1.464, 0111 1110 1111 1110
-87437, 1749, 1.749, 0111 1110 0111 1110
-87437, 2524, 2.524, 0111 1110 1111 1110
-87437, 2754, 2.754, 0111 1110 0111 1110
-87437, 3621, 3.621, 0111 1110 1111 1110
-87437, 3780, 3.78, 0111 1110 0111 1110
-87438, 0, 0.0, 0111 1110 0111 1110
-87438, 1, 0.001, 0000 0001 0000 0001
-87438, 20, 0.02, 0000 0001 1000 0001
-87438, 142, 0.142, 0111 1110 1111 1110
-87438, 495, 0.495, 0111 1110 0111 1110
-87438, 860, 0.86, 0111 1110 1111 1110
-87438, 1683, 1.683, 0111 1110 0111 1110
-87438, 1962, 1.962, 0111 1110 1111 1110
-87438, 2762, 2.762, 0111 1110 0111 1110
-87438, 3013, 3.013, 0111 1110 1111 1110
-87438, 3754, 3.754, 0111 1110 0111 1110
-87438, 4097, 4.097, 0000 0001 0000 0001
-87438, 4116, 4.116, 0000 0001 1000 0001
-87438, 4153, 4.153, 0111 1110 1111 1110
-87438, 518500, 518.5, 0000 0000 0000 0000
-87438, 522596, 522.596, 0111 1110 1111 1110
-87439, 0, 0.0, 0111 1110 1111 1110
-87439, 1, 0.001, 0000 0001 1000 0001
-87439, 20, 0.02, 0000 0001 0000 0001
-87439, 101, 0.101, 0111 1110 0111 1110
-87439, 426, 0.426, 0111 1110 1111 1110
-87439, 729, 0.729, 0111 1110 0111 1110
-87439, 1431, 1.431, 0111 1110 1111 1110
-87439, 1711, 1.711, 0111 1110 0111 1110
-87439, 2431, 2.431, 0111 1110 1111 1110
-87439, 2657, 2.657, 0111 1110 0111 1110
-87439, 3514, 3.514, 0111 1110 1111 1110
-87439, 3696, 3.696, 0111 1110 0111 1110
-87439, 1384765, 1384.765, 0000 0000 0000 0000
-87439, 1388861, 1388.861, 0111 1110 0111 1110
-87440, 0, 0.0, 0111 1110 0111 1110
-87440, 1, 0.001, 0000 0001 0000 0001
-87440, 19, 0.019, 0000 0001 1000 0001
-87440, 107, 0.107, 0111 1110 1111 1110
-87440, 446, 0.446, 0111 1110 0111 1110
-87440, 794, 0.794, 0111 1110 1111 1110
-87440, 1519, 1.519, 0111 1110 0111 1110
-87440, 1825, 1.825, 0111 1110 1111 1110
-87440, 2614, 2.614, 0111 1110 0111 1110
-87440, 2824, 2.824, 0111 1110 1111 1110
-87440, 3669, 3.669, 0111 1110 0111 1110
-87440, 3888, 3.888, 0111 1110 1111 1110
-87441, 0, 0.0, 0111 1110 1111 1110
-87441, 1, 0.001, 0000 0001 1000 0001
-87441, 20, 0.02, 0000 0001 0000 0001
-87441, 117, 0.117, 0111 1110 0111 1110
-87441, 441, 0.441, 0111 1110 1111 1110
-87441, 775, 0.775, 0111 1110 0111 1110
-87441, 1603, 1.603, 0111 1110 1111 1110
-87441, 1885, 1.885, 0111 1110 0111 1110
-87441, 2675, 2.675, 0111 1110 1111 1110
-87441, 2904, 2.904, 0111 1110 0111 1110
-87441, 3610, 3.61, 0111 1110 1111 1110
-87441, 3975, 3.975, 0111 1110 0111 1110
-87442, 0, 0.0, 0111 1110 0111 1110
-87442, 1, 0.001, 0000 0001 0000 0001
-87442, 19, 0.019, 0000 0001 1000 0001
-87442, 146, 0.146, 0111 1110 1111 1110
-87442, 494, 0.494, 0111 1110 0111 1110
-87442, 830, 0.83, 0111 1110 1111 1110
-87442, 1582, 1.582, 0111 1110 0111 1110
-87442, 1890, 1.89, 0111 1110 1111 1110
-87442, 2662, 2.662, 0111 1110 0111 1110
-87442, 2883, 2.883, 0111 1110 1111 1110
-87442, 3535, 3.535, 0111 1110 0111 1110
-87442, 3901, 3.901, 0111 1110 1111 1110
-87442, 75035, 75.035, 0000 0000 0000 0000
-87442, 79131, 79.131, 0111 1110 1111 1110
-87443, 0, 0.0, 0111 1110 1111 1110
-87443, 1, 0.001, 0000 0001 1000 0001
-87443, 19, 0.019, 0000 0001 0000 0001
-87443, 107, 0.107, 0111 1110 0111 1110
-87443, 444, 0.444, 0111 1110 1111 1110
-87443, 810, 0.81, 0111 1110 0111 1110
-87443, 1538, 1.538, 0111 1110 1111 1110
-87443, 1799, 1.799, 0111 1110 0111 1110
-87443, 2560, 2.56, 0111 1110 1111 1110
-87443, 2771, 2.771, 0111 1110 0111 1110
-87443, 3571, 3.571, 0111 1110 1111 1110
-87443, 3762, 3.762, 0111 1110 0111 1110
-87443, 396995, 396.995, 0000 0000 0000 0000
-87443, 401091, 401.091, 0111 1110 0111 1110
-87444, 0, 0.0, 0111 1110 0111 1110
-87444, 1, 0.001, 0000 0001 0000 0001
-87444, 20, 0.02, 0000 0001 1000 0001
-87444, 161, 0.161, 0111 1110 1111 1110
-87444, 518, 0.518, 0111 1110 0111 1110
-87444, 862, 0.862, 0111 1110 1111 1110
-87444, 1650, 1.65, 0111 1110 0111 1110
-87444, 1935, 1.935, 0111 1110 1111 1110
-87444, 2824, 2.824, 0111 1110 0111 1110
-87444, 3074, 3.074, 0111 1110 1111 1110
-87444, 3806, 3.806, 0111 1110 0111 1110
-87444, 4097, 4.097, 0000 0001 0000 0001
-87444, 4116, 4.116, 0000 0001 1000 0001
-87444, 4204, 4.204, 0111 1110 1111 1110
-87445, 0, 0.0, 0000 0001 1000 0001
-87445, 19, 0.019, 0000 0001 0000 0001
-87445, 119, 0.119, 0111 1110 0111 1110
-87445, 476, 0.476, 0111 1110 1111 1110
-87445, 793, 0.793, 0111 1110 0111 1110
-87445, 1594, 1.594, 0111 1110 1111 1110
-87445, 1901, 1.901, 0111 1110 0111 1110
-87445, 2840, 2.84, 0111 1110 1111 1110
-87445, 3056, 3.056, 0111 1110 0111 1110
-87446, 0, 0.0, 0111 1110 0111 1110
-87446, 1, 0.001, 0000 0001 0000 0001
-87446, 20, 0.02, 0000 0001 1000 0001
-87446, 147, 0.147, 0111 1110 1111 1110
-87446, 543, 0.543, 0111 1110 0111 1110
-87446, 905, 0.905, 0111 1110 1111 1110
-87446, 1766, 1.766, 0111 1110 0111 1110
-87446, 2034, 2.034, 0111 1110 1111 1110
-87446, 2883, 2.883, 0111 1110 0111 1110
-87446, 3111, 3.111, 0111 1110 1111 1110
-87446, 3839, 3.839, 0111 1110 0111 1110
-87446, 4097, 4.097, 0000 0001 0000 0001
-87446, 4116, 4.116, 0000 0001 1000 0001
-87446, 4196, 4.196, 0111 1110 1111 1110
-87447, 0, 0.0, 0111 1110 1111 1110
-87447, 1, 0.001, 0000 0001 1000 0001
-87447, 20, 0.02, 0000 0001 0000 0001
-87447, 124, 0.124, 0111 1110 0111 1110
-87447, 432, 0.432, 0111 1110 1111 1110
-87447, 761, 0.761, 0111 1110 0111 1110
-87447, 1455, 1.455, 0111 1110 1111 1110
-87447, 1762, 1.762, 0111 1110 0111 1110
-87447, 2572, 2.572, 0111 1110 1111 1110
-87447, 2795, 2.795, 0111 1110 0111 1110
-87447, 3594, 3.594, 0111 1110 1111 1110
-87447, 3795, 3.795, 0111 1110 0111 1110
-87448, 0, 0.0, 0111 1110 0111 1110
-87448, 1, 0.001, 0000 0001 0000 0001
-87448, 20, 0.02, 0000 0001 1000 0001
-87448, 121, 0.121, 0111 1110 1111 1110
-87448, 463, 0.463, 0111 1110 0111 1110
-87448, 807, 0.807, 0111 1110 1111 1110
-87448, 1618, 1.618, 0111 1110 0111 1110
-87448, 1913, 1.913, 0111 1110 1111 1110
-87448, 2732, 2.732, 0111 1110 0111 1110
-87448, 2937, 2.937, 0111 1110 1111 1110
-87448, 3643, 3.643, 0111 1110 0111 1110
-87448, 4021, 4.021, 0111 1110 1111 1110
-87448, 643682, 643.682, 0000 0000 0000 0000
-87448, 647778, 647.778, 0111 1110 1111 1110
-87448, 700765, 700.765, 0000 0000 0000 0000
-87448, 704861, 704.861, 0111 1110 1111 1110
-87448, 705112, 705.112, 0000 0000 0000 0000
-87448, 709208, 709.208, 0111 1110 1111 1110
-87448, 737564, 737.564, 0000 0000 0000 0000
-87448, 741660, 741.66, 0111 1110 1111 1110
-87449, 0, 0.0, 0111 1110 1111 1110
-87449, 1, 0.001, 0000 0001 1000 0001
-87449, 20, 0.02, 0000 0001 0000 0001
-87449, 126, 0.126, 0111 1110 0111 1110
-87449, 405, 0.405, 0111 1110 1111 1110
-87449, 713, 0.713, 0111 1110 0111 1110
-87449, 1429, 1.429, 0111 1110 1111 1110
-87449, 1706, 1.706, 0111 1110 0111 1110
-87449, 2509, 2.509, 0111 1110 1111 1110
-87449, 2709, 2.709, 0111 1110 0111 1110
-87449, 3520, 3.52, 0111 1110 1111 1110
-87449, 3670, 3.67, 0111 1110 0111 1110
-87450, 0, 0.0, 0111 1110 0111 1110
-87450, 1, 0.001, 0000 0001 0000 0001
-87450, 20, 0.02, 0000 0001 1000 0001
-87450, 121, 0.121, 0111 1110 1111 1110
-87450, 462, 0.462, 0111 1110 0111 1110
-87450, 809, 0.809, 0111 1110 1111 1110
-87450, 1633, 1.633, 0111 1110 0111 1110
-87450, 1908, 1.908, 0111 1110 1111 1110
-87450, 2761, 2.761, 0111 1110 0111 1110
-87450, 2978, 2.978, 0111 1110 1111 1110
-87450, 3659, 3.659, 0111 1110 0111 1110
-87450, 4071, 4.071, 0111 1110 1111 1110
-87451, 0, 0.0, 0111 1110 1111 1110
-87451, 1, 0.001, 0000 0001 1000 0001
-87451, 20, 0.02, 0000 0001 0000 0001
-87451, 152, 0.152, 0111 1110 0111 1110
-87451, 507, 0.507, 0111 1110 1111 1110
-87451, 850, 0.85, 0111 1110 0111 1110
-87451, 1668, 1.668, 0111 1110 1111 1110
-87451, 1944, 1.944, 0111 1110 0111 1110
-87451, 2713, 2.713, 0111 1110 1111 1110
-87451, 2948, 2.948, 0111 1110 0111 1110
-87451, 3656, 3.656, 0111 1110 1111 1110
-87451, 4024, 4.024, 0111 1110 0111 1110
-87451, 834307, 834.307, 0000 0000 0000 0000
-87451, 838403, 838.403, 0111 1110 0111 1110
-87451, 1238632, 1238.632, 0000 0000 0000 0000
-87451, 1242728, 1242.728, 0111 1110 0111 1110
-87452, 0, 0.0, 0111 1110 0111 1110
-87452, 1, 0.001, 0000 0001 0000 0001
-87452, 19, 0.019, 0000 0001 1000 0001
-87452, 180, 0.18, 0111 1110 1111 1110
-87452, 622, 0.622, 0111 1110 0111 1110
-87452, 1053, 1.053, 0111 1110 1111 1110
-87452, 2217, 2.217, 0111 1110 0111 1110
-87452, 2537, 2.537, 0111 1110 1111 1110
-87452, 3466, 3.466, 0111 1110 0111 1110
-87452, 3687, 3.687, 0111 1110 1111 1110
-87452, 399061, 399.061, 0000 0000 0000 0000
-87452, 403157, 403.157, 0111 1110 1111 1110
-87453, 0, 0.0, 0111 1110 1111 1110
-87453, 1, 0.001, 0000 0001 1000 0001
-87453, 19, 0.019, 0000 0001 0000 0001
-87453, 102, 0.102, 0111 1110 0111 1110
-87453, 394, 0.394, 0111 1110 1111 1110
-87453, 703, 0.703, 0111 1110 0111 1110
-87453, 1402, 1.402, 0111 1110 1111 1110
-87453, 1686, 1.686, 0111 1110 0111 1110
-87453, 2447, 2.447, 0111 1110 1111 1110
-87453, 2663, 2.663, 0111 1110 0111 1110
-87453, 3458, 3.458, 0111 1110 1111 1110
-87453, 3643, 3.643, 0111 1110 0111 1110
-87454, 0, 0.0, 0111 1110 0111 1110
-87454, 1, 0.001, 0000 0001 0000 0001
-87454, 19, 0.019, 0000 0001 1000 0001
-87454, 133, 0.133, 0111 1110 1111 1110
-87454, 509, 0.509, 0111 1110 0111 1110
-87454, 857, 0.857, 0111 1110 1111 1110
-87454, 1643, 1.643, 0111 1110 0111 1110
-87454, 1922, 1.922, 0111 1110 1111 1110
-87454, 2758, 2.758, 0111 1110 0111 1110
-87454, 3000, 3.0, 0111 1110 1111 1110
-87454, 3688, 3.688, 0111 1110 0111 1110
-87454, 4089, 4.089, 0111 1110 1111 1110
-87455, 0, 0.0, 0111 1110 1111 1110
-87455, 1, 0.001, 0000 0001 1000 0001
-87455, 20, 0.02, 0000 0001 0000 0001
-87455, 125, 0.125, 0111 1110 0111 1110
-87455, 486, 0.486, 0111 1110 1111 1110
-87455, 825, 0.825, 0111 1110 0111 1110
-87455, 1691, 1.691, 0111 1110 1111 1110
-87455, 2001, 2.001, 0111 1110 0111 1110
-87455, 2906, 2.906, 0111 1110 1111 1110
-87455, 3126, 3.126, 0111 1110 0111 1110
-87455, 3842, 3.842, 0111 1110 1111 1110
-87455, 4097, 4.097, 0000 0001 1000 0001
-87455, 4116, 4.116, 0000 0001 0000 0001
-87455, 4221, 4.221, 0111 1110 0111 1110
-87455, 268294, 268.294, 0000 0000 0000 0000
-87455, 272390, 272.39, 0111 1110 0111 1110
-87456, 0, 0.0, 0111 1110 0111 1110
-87456, 1, 0.001, 0000 0001 0000 0001
-87456, 20, 0.02, 0000 0001 1000 0001
-87456, 98, 0.098, 0111 1110 1111 1110
-87456, 420, 0.42, 0111 1110 0111 1110
-87456, 721, 0.721, 0111 1110 1111 1110
-87456, 1464, 1.464, 0111 1110 0111 1110
-87456, 1732, 1.732, 0111 1110 1111 1110
-87456, 2567, 2.567, 0111 1110 0111 1110
-87456, 2793, 2.793, 0111 1110 1111 1110
-87456, 3624, 3.624, 0111 1110 0111 1110
-87456, 3820, 3.82, 0111 1110 1111 1110
-87457, 0, 0.0, 0111 1110 1111 1110
-87457, 1, 0.001, 0000 0001 1000 0001
-87457, 20, 0.02, 0000 0001 0000 0001
-87457, 102, 0.102, 0111 1110 0111 1110
-87457, 398, 0.398, 0111 1110 1111 1110
-87457, 707, 0.707, 0111 1110 0111 1110
-87457, 1465, 1.465, 0111 1110 1111 1110
-87457, 1750, 1.75, 0111 1110 0111 1110
-87457, 2502, 2.502, 0111 1110 1111 1110
-87457, 2713, 2.713, 0111 1110 0111 1110
-87457, 3513, 3.513, 0111 1110 1111 1110
-87457, 3661, 3.661, 0111 1110 0111 1110
-87458, 0, 0.0, 0111 1110 0111 1110
-87458, 1, 0.001, 0000 0001 0000 0001
-87458, 20, 0.02, 0000 0001 1000 0001
-87458, 150, 0.15, 0111 1110 1111 1110
-87458, 526, 0.526, 0111 1110 0111 1110
-87458, 890, 0.89, 0111 1110 1111 1110
-87458, 1680, 1.68, 0111 1110 0111 1110
-87458, 1965, 1.965, 0111 1110 1111 1110
-87458, 2817, 2.817, 0111 1110 0111 1110
-87458, 3047, 3.047, 0111 1110 1111 1110
-87459, 0, 0.0, 0111 1110 1111 1110
-87459, 1, 0.001, 0000 0001 1000 0001
-87459, 19, 0.019, 0000 0001 0000 0001
-87459, 126, 0.126, 0111 1110 0111 1110
-87459, 428, 0.428, 0111 1110 1111 1110
-87459, 754, 0.754, 0111 1110 0111 1110
-87459, 1429, 1.429, 0111 1110 1111 1110
-87459, 1695, 1.695, 0111 1110 0111 1110
-87459, 2416, 2.416, 0111 1110 1111 1110
-87459, 2663, 2.663, 0111 1110 0111 1110
-87459, 3488, 3.488, 0111 1110 1111 1110
-87459, 3669, 3.669, 0111 1110 0111 1110
-87460, 0, 0.0, 0111 1110 0111 1110
-87460, 1, 0.001, 0000 0001 0000 0001
-87460, 20, 0.02, 0000 0001 1000 0001
-87460, 116, 0.116, 0111 1110 1111 1110
-87460, 489, 0.489, 0111 1110 0111 1110
-87460, 870, 0.87, 0111 1110 1111 1110
-87460, 1672, 1.672, 0111 1110 0111 1110
-87460, 1981, 1.981, 0111 1110 1111 1110
-87460, 2887, 2.887, 0111 1110 0111 1110
-87460, 3112, 3.112, 0111 1110 1111 1110
-87460, 3793, 3.793, 0111 1110 0111 1110
-87460, 4097, 4.097, 0000 0001 0000 0001
-87460, 4116, 4.116, 0000 0001 1000 0001
-87460, 4177, 4.177, 0111 1110 1111 1110
-87460, 695964, 695.964, 0000 0000 0000 0000
-87460, 700060, 700.06, 0111 1110 1111 1110
-87461, 0, 0.0, 0111 1110 1111 1110
-87461, 1, 0.001, 0000 0001 1000 0001
-87461, 20, 0.02, 0000 0001 0000 0001
-87461, 161, 0.161, 0111 1110 0111 1110
-87461, 519, 0.519, 0111 1110 1111 1110
-87461, 852, 0.852, 0111 1110 0111 1110
-87461, 1650, 1.65, 0111 1110 1111 1110
-87461, 1909, 1.909, 0111 1110 0111 1110
-87461, 2790, 2.79, 0111 1110 1111 1110
-87461, 3029, 3.029, 0111 1110 0111 1110
-87461, 3774, 3.774, 0111 1110 1111 1110
-87461, 4097, 4.097, 0000 0001 1000 0001
-87461, 4116, 4.116, 0000 0001 0000 0001
-87461, 4169, 4.169, 0111 1110 0111 1110
-87462, 0, 0.0, 0111 1110 0111 1110
-87462, 1, 0.001, 0000 0001 0000 0001
-87462, 20, 0.02, 0000 0001 1000 0001
-87462, 141, 0.141, 0111 1110 1111 1110
-87462, 545, 0.545, 0111 1110 0111 1110
-87462, 546, 0.546, 0111 1110 1111 1110
-87462, 547, 0.547, 0111 1110 0111 1110
-87462, 889, 0.889, 0111 1110 1111 1110
-87462, 1728, 1.728, 0111 1110 0111 1110
-87462, 2005, 2.005, 0111 1110 1111 1110
-87462, 2871, 2.871, 0111 1110 0111 1110
-87462, 3110, 3.11, 0111 1110 1111 1110
-87463, 0, 0.0, 0000 0001 1000 0001
-87463, 19, 0.019, 0000 0001 0000 0001
-87463, 114, 0.114, 0111 1110 0111 1110
-87463, 460, 0.46, 0111 1110 1111 1110
-87463, 793, 0.793, 0111 1110 0111 1110
-87463, 1596, 1.596, 0111 1110 1111 1110
-87463, 1876, 1.876, 0111 1110 0111 1110
-87463, 2714, 2.714, 0111 1110 1111 1110
-87463, 2962, 2.962, 0111 1110 0111 1110
-87463, 3686, 3.686, 0111 1110 1111 1110
-87463, 4087, 4.087, 0111 1110 0111 1110
-87464, 0, 0.0, 0111 1110 0111 1110
-87464, 1, 0.001, 0000 0001 0000 0001
-87464, 20, 0.02, 0000 0001 1000 0001
-87464, 97, 0.097, 0111 1110 1111 1110
-87464, 410, 0.41, 0111 1110 0111 1110
-87464, 708, 0.708, 0111 1110 1111 1110
-87464, 1477, 1.477, 0111 1110 0111 1110
-87464, 1741, 1.741, 0111 1110 1111 1110
-87464, 2501, 2.501, 0111 1110 0111 1110
-87464, 2744, 2.744, 0111 1110 1111 1110
-87464, 3545, 3.545, 0111 1110 0111 1110
-87464, 3715, 3.715, 0111 1110 1111 1110
-87465, 0, 0.0, 0111 1110 1111 1110
-87465, 1, 0.001, 0000 0001 1000 0001
-87465, 20, 0.02, 0000 0001 0000 0001
-87465, 187, 0.187, 0111 1110 0111 1110
-87465, 581, 0.581, 0111 1110 1111 1110
-87465, 943, 0.943, 0111 1110 0111 1110
-87465, 1770, 1.77, 0111 1110 1111 1110
-87465, 2074, 2.074, 0111 1110 0111 1110
-87465, 2960, 2.96, 0111 1110 1111 1110
-87465, 3203, 3.203, 0111 1110 0111 1110
-87465, 3873, 3.873, 0111 1110 1111 1110
-87465, 4097, 4.097, 0000 0001 1000 0001
-87465, 4116, 4.116, 0000 0001 0000 0001
-87465, 4254, 4.254, 0111 1110 0111 1110
-87466, 0, 0.0, 0111 1110 0111 1110
-87466, 1, 0.001, 0000 0001 0000 0001
-87466, 20, 0.02, 0000 0001 1000 0001
-87466, 209, 0.209, 0111 1110 1111 1110
-87466, 721, 0.721, 0111 1110 0111 1110
-87466, 1058, 1.058, 0111 1110 1111 1110
-87466, 1918, 1.918, 0111 1110 0111 1110
-87466, 2242, 2.242, 0111 1110 1111 1110
-87466, 3034, 3.034, 0111 1110 0111 1110
-87466, 3259, 3.259, 0111 1110 1111 1110
-87466, 3896, 3.896, 0111 1110 0111 1110
-87466, 4097, 4.097, 0000 0001 0000 0001
-87466, 4116, 4.116, 0000 0001 1000 0001
-87466, 4268, 4.268, 0111 1110 1111 1110
-87467, 0, 0.0, 0111 1110 1111 1110
-87467, 1, 0.001, 0000 0001 1000 0001
-87467, 19, 0.019, 0000 0001 0000 0001
-87467, 105, 0.105, 0111 1110 0111 1110
-87467, 392, 0.392, 0111 1110 1111 1110
-87467, 725, 0.725, 0111 1110 0111 1110
-87467, 1424, 1.424, 0111 1110 1111 1110
-87467, 1709, 1.709, 0111 1110 0111 1110
-87467, 2519, 2.519, 0111 1110 1111 1110
-87467, 2736, 2.736, 0111 1110 0111 1110
-87467, 3587, 3.587, 0111 1110 1111 1110
-87467, 3750, 3.75, 0111 1110 0111 1110
