missed packet number, sample offset, latency (ms), sample
-907, 4027, 4.027, 1111 1110 1111 1110
-907, 4097, 4.097, 1000 0001 1000 0001
-907, 4117, 4.117, 1000 0001 0000 0001
-907, 4186, 4.186, 1111 1110 0111 1110
-909, 0, 0.0, 0111 1110 0111 1110
-909, 1, 0.001, 0000 0001 0000 0001
-909, 20, 0.02, 0000 0001 1000 0001
-909, 62, 0.062, 0111 1110 1111 1110
-909, 302, 0.302, 0111 1110 0111 1110
-909, 640, 0.64, 0111 1110 1111 1110
-909, 1241, 1.241, 0111 1110 0111 1110
-909, 1539, 1.539, 0111 1110 1111 1110
-909, 2162, 2.162, 0111 1110 0111 1110
-909, 2399, 2.399, 0111 1110 1111 1110
-909, 3084, 3.084, 0111 1110 0111 1110
-909, 3313, 3.313, 0111 1110 1111 1110
-909, 3895, 3.895, 0111 1110 0111 1110
-909, 4097, 4.097, 0000 0001 0000 0001
-909, 4116, 4.116, 0000 0001 1000 0001
-909, 4158, 4.158, 0111 1110 1111 1110
-909, 890699, 890.699, 0000 0000 0000 0000
-909, 902987, 902.987, 0111 1110 1111 1110
-911, 0, 0.0, 1111 1110 1111 1110
-911, 1, 0.001, 1000 0001 1000 0001
-911, 20, 0.02, 1000 0001 0000 0001
-911, 118, 0.118, 1111 1110 0111 1110
-911, 392, 0.392, 1111 1110 1111 1110
-911, 805, 0.805, 1111 1110 0111 1110
-911, 1652, 1.652, 1111 1110 1111 1110
-911, 1911, 1.911, 1111 1110 0111 1110
-911, 2582, 2.582, 1111 1110 1111 1110
-911, 2825, 2.825, 1111 1110 0111 1110
-911, 3645, 3.645, 1111 1110 1111 1110
-911, 4094, 4.094, 1111 1110 0111 1110
-930, 0, 0.0, 1111 1110 0111 1110
-930, 1, 0.001, 1000 0001 0000 0001
-930, 20, 0.02, 1000 0001 1000 0001
-930, 83, 0.083, 1111 1110 1111 1110
-930, 347, 0.347, 1111 1110 0111 1110
-930, 680, 0.68, 1111 1110 1111 1110
-930, 1845, 1.845, 1111 1110 0111 1110
-930, 2214, 2.214, 1111 1110 1111 1110
-930, 3296, 3.296, 1111 1110 0111 1110
-930, 3474, 3.474, 1111 1110 1111 1110
-930, 4136, 4.136, 1000 0001 1000 0001
-930, 4179, 4.179, 1111 1110 1111 1110
-931, 0, 0.0, 1111 1110 1111 1110
-931, 1, 0.001, 1000 0001 1000 0001
-931, 21, 0.021, 1000 0001 0000 0001
-931, 113, 0.113, 1111 1110 0111 1110
-931, 357, 0.357, 1111 1110 1111 1110
-931, 656, 0.656, 1111 1110 0111 1110
-931, 1309, 1.309, 1111 1110 1111 1110
-931, 1580, 1.58, 1111 1110 0111 1110
-931, 2217, 2.217, 1111 1110 1111 1110
-931, 2417, 2.417, 1111 1110 0111 1110
-931, 3064, 3.064, 1111 1110 1111 1110
-931, 3250, 3.25, 1111 1110 0111 1110
-931, 3839, 3.839, 1111 1110 1111 1110
-931, 4097, 4.097, 1000 0001 1000 0001
-931, 4117, 4.117, 1000 0001 0000 0001
-931, 4193, 4.193, 1111 1110 0111 1110
-947, 0, 0.0, 0111 1110 0111 1110
-947, 1, 0.001, 0000 0001 0000 0001
-947, 21, 0.021, 0000 0001 1000 0001
-947, 88, 0.088, 0111 1110 1111 1110
-947, 344, 0.344, 0111 1110 0111 1110
-947, 682, 0.682, 0111 1110 1111 1110
-947, 1370, 1.37, 0111 1110 0111 1110
-947, 1640, 1.64, 0111 1110 1111 1110
-947, 2264, 2.264, 0111 1110 0111 1110
-947, 2472, 2.472, 0111 1110 1111 1110
-947, 3180, 3.18, 0111 1110 0111 1110
-947, 3376, 3.376, 0111 1110 1111 1110
-947, 3900, 3.9, 0111 1110 0111 1110
-947, 4097, 4.097, 0000 0001 0000 0001
-947, 4117, 4.117, 0000 0001 1000 0001
-947, 4184, 4.184, 0111 1110 1111 1110
-948, 0, 0.0, 0111 1110 1111 1110
-948, 1, 0.001, 0000 0001 1000 0001
-948, 21, 0.021, 0000 0001 0000 0001
-948, 137, 0.137, 0111 1110 0111 1110
-948, 460, 0.46, 0111 1110 1111 1110
-948, 833, 0.833, 0111 1110 0111 1110
-948, 1641, 1.641, 0111 1110 1111 1110
-948, 2009, 2.009, 0111 1110 0111 1110
-948, 2982, 2.982, 0111 1110 1111 1110
-948, 3198, 3.198, 0111 1110 0111 1110
-948, 3894, 3.894, 0111 1110 1111 1110
-948, 4097, 4.097, 0000 0001 1000 0001
-948, 4117, 4.117, 0000 0001 0000 0001
-948, 4233, 4.233, 0111 1110 0111 1110
-948, 809826, 809.826, 0000 0000 0000 0000
-948, 813922, 813.922, 0111 1110 0111 1110
-948, 817146, 817.146, 0000 0000 0000 0000
-948, 821242, 821.242, 0111 1110 0111 1110
-958, 0, 0.0, 1111 1110 0111 1110
-958, 1, 0.001, 1000 0001 0000 0001
-958, 20, 0.02, 1000 0001 1000 0001
-958, 97, 0.097, 1111 1110 1111 1110
-958, 364, 0.364, 1111 1110 0111 1110
-958, 708, 0.708, 1111 1110 1111 1110
-958, 1538, 1.538, 1111 1110 0111 1110
-958, 1825, 1.825, 1111 1110 1111 1110
-958, 2537, 2.537, 1111 1110 0111 1110
-958, 2730, 2.73, 1111 1110 1111 1110
-958, 3444, 3.444, 1111 1110 0111 1110
-958, 3592, 3.592, 1111 1110 1111 1110
-958, 4090, 4.09, 1111 1110 0111 1110
-958, 4097, 4.097, 1000 0001 0000 0001
-958, 4116, 4.116, 1000 0001 1000 0001
-958, 4193, 4.193, 1111 1110 1111 1110
-984, 0, 0.0, 0111 1110 0111 1110
-984, 1, 0.001, 0000 0001 0000 0001
-984, 21, 0.021, 0000 0001 1000 0001
-984, 71, 0.071, 0111 1110 1111 1110
-984, 301, 0.301, 0111 1110 0111 1110
-984, 621, 0.621, 0111 1110 1111 1110
-984, 1333, 1.333, 0111 1110 0111 1110
-984, 1621, 1.621, 0111 1110 1111 1110
-984, 2289, 2.289, 0111 1110 0111 1110
-984, 2523, 2.523, 0111 1110 1111 1110
-984, 3192, 3.192, 0111 1110 0111 1110
-984, 3374, 3.374, 0111 1110 1111 1110
-984, 3910, 3.91, 0111 1110 0111 1110
-984, 4097, 4.097, 0000 0001 0000 0001
-984, 4117, 4.117, 0000 0001 1000 0001
-984, 4167, 4.167, 0111 1110 1111 1110
-985, 0, 0.0, 0111 1110 1111 1110
-985, 1, 0.001, 0000 0001 1000 0001
-985, 21, 0.021, 0000 0001 0000 0001
-985, 62, 0.062, 0111 1110 0111 1110
-985, 280, 0.28, 0111 1110 1111 1110
-985, 593, 0.593, 0111 1110 0111 1110
-985, 1148, 1.148, 0111 1110 1111 1110
-985, 1428, 1.428, 0111 1110 0111 1110
-985, 2021, 2.021, 0111 1110 1111 1110
-985, 2241, 2.241, 0111 1110 0111 1110
-985, 2889, 2.889, 0111 1110 1111 1110
-985, 3069, 3.069, 0111 1110 0111 1110
-985, 3753, 3.753, 0111 1110 1111 1110
-985, 3887, 3.887, 0111 1110 0111 1110
-985, 801714, 801.714, 0111 1110 1111 1110
-985, 802466, 802.466, 0111 1110 0111 1110
-985, 802623, 802.623, 0111 1110 1111 1110
-985, 803236, 803.236, 0111 1110 0111 1110
-985, 803542, 803.542, 0111 1110 1111 1110
-985, 804111, 804.111, 0111 1110 0111 1110
-985, 804363, 804.363, 0111 1110 1111 1110
-985, 805012, 805.012, 0111 1110 0111 1110
-985, 805237, 805.237, 0111 1110 1111 1110
