Packet, Sample offset, Latency (ms), Sample
618, 30693, 30.693, 1111 1110 0111 1110 
618, 31483, 31.483, 0111 1110 1111 1110 
618, 31677, 31.677, 0000 0000 0000 0000 
619, 0, 0.0, 1111 1110 0111 1110 
619, 1, 0.001, 1000 0001 0000 0001 
619, 21, 0.021, 1000 0001 1000 0001 
619, 76, 0.076, 1111 1110 1111 1110 
619, 321, 0.321, 1111 1110 0111 1110 
619, 657, 0.657, 1111 1110 1111 1110 
619, 1260, 1.26, 1111 1110 0111 1110 
619, 1553, 1.553, 1111 1110 1111 1110 
619, 2189, 2.189, 1111 1110 0111 1110 
619, 2428, 2.428, 1111 1110 1111 1110 
619, 3127, 3.127, 1111 1110 0111 1110 
619, 3314, 3.314, 1111 1110 1111 1110 
619, 3845, 3.845, 1111 1110 0111 1110 
619, 4097, 4.097, 1000 0001 0000 0001 
619, 4117, 4.117, 1000 0001 1000 0001 
619, 4172, 4.172, 1111 1110 1111 1110 
619, 36858, 36.858, 0111 1110 0111 1110 
619, 37365, 37.365, 1111 1110 1111 1110 
619, 37654, 37.654, 0000 0000 0000 0000 
620, 0, 0.0, 0111 1110 0111 1110 
620, 1, 0.001, 0000 0001 0000 0001 
620, 20, 0.02, 0000 0001 1000 0001 
620, 83, 0.083, 0111 1110 1111 1110 
620, 337, 0.337, 0111 1110 0111 1110 
620, 726, 0.726, 0111 1110 1111 1110 
620, 1514, 1.514, 0111 1110 0111 1110 
620, 1788, 1.788, 0111 1110 1111 1110 
620, 2720, 2.72, 0111 1110 0111 1110 
620, 2980, 2.98, 0111 1110 1111 1110 
620, 3653, 3.653, 0111 1110 0111 1110 
620, 3968, 3.968, 0111 1110 1111 1110 
620, 7519, 7.519, 1111 1110 0111 1110 
620, 8747, 8.747, 0111 1110 1111 1110 
620, 9076, 9.076, 0000 0000 0000 0000 
621, 0, 0.0, 1000 0001 0000 0001 
621, 20, 0.02, 1000 0001 1000 0001 
621, 255, 0.255, 1111 1110 1111 1110 
621, 1032, 1.032, 1111 1110 0111 1110 
621, 1429, 1.429, 1111 1110 1111 1110 
621, 2795, 2.795, 1111 1110 0111 1110 
621, 2985, 2.985, 1111 1110 1111 1110 
621, 3503, 3.503, 1111 1110 0111 1110 
621, 3858, 3.858, 1111 1110 1111 1110 
621, 73111, 73.111, 1111 1110 0111 1110 
621, 73119, 73.119, 0111 1110 0111 1110 
621, 73135, 73.135, 1111 1110 1111 1110 
621, 73458, 73.458, 0111 1110 0111 1110 
621, 74017, 74.017, 1111 1110 1111 1110 
621, 74375, 74.375, 0000 0000 0000 0000 
622, 0, 0.0, 0111 1110 0111 1110 
622, 1, 0.001, 0000 0001 0000 0001 
622, 21, 0.021, 0000 0001 1000 0001 
622, 63, 0.063, 0111 1110 1111 1110 
622, 308, 0.308, 0111 1110 0111 1110 
622, 621, 0.621, 0111 1110 1111 1110 
622, 1181, 1.181, 0111 1110 0111 1110 
622, 1453, 1.453, 0111 1110 1111 1110 
622, 2052, 2.052, 0111 1110 0111 1110 
622, 2282, 2.282, 0111 1110 1111 1110 
622, 2939, 2.939, 0111 1110 0111 1110 
622, 3117, 3.117, 0111 1110 1111 1110 
622, 3726, 3.726, 0111 1110 0111 1110 
622, 3970, 3.97, 0111 1110 1111 1110 
622, 19878, 19.878, 0111 1110 0111 1110 
622, 19885, 19.885, 1111 1110 0111 1110 
622, 20110, 20.11, 0111 1110 1111 1110 
622, 20281, 20.281, 1111 1110 0111 1110 
622, 20875, 20.875, 0111 1110 1111 1110 
622, 21205, 21.205, 0000 0000 0000 0000 
623, 0, 0.0, 1111 1110 0111 1110 
623, 1, 0.001, 1000 0001 0000 0001 
623, 21, 0.021, 1000 0001 1000 0001 
623, 76, 0.076, 1111 1110 1111 1110 
623, 376, 0.376, 1111 1110 0111 1110 
623, 684, 0.684, 1111 1110 1111 1110 
623, 1297, 1.297, 1111 1110 0111 1110 
623, 1569, 1.569, 1111 1110 1111 1110 
623, 2198, 2.198, 1111 1110 0111 1110 
623, 2411, 2.411, 1111 1110 1111 1110 
623, 3399, 3.399, 1111 1110 0111 1110 
623, 3645, 3.645, 1111 1110 1111 1110 
623, 65017, 65.017, 1111 1110 0111 1110 
623, 65024, 65.024, 0111 1110 0111 1110 
623, 65114, 65.114, 1111 1110 1111 1110 
623, 65449, 65.449, 0111 1110 0111 1110 
623, 66004, 66.004, 1111 1110 1111 1110 
623, 66302, 66.302, 0000 0000 0000 0000 
624, 0, 0.0, 0111 1110 0111 1110 
624, 1, 0.001, 0000 0001 0000 0001 
624, 21, 0.021, 0000 0001 1000 0001 
624, 87, 0.087, 0111 1110 1111 1110 
624, 315, 0.315, 0111 1110 0111 1110 
624, 663, 0.663, 0111 1110 1111 1110 
624, 1300, 1.3, 0111 1110 0111 1110 
624, 1588, 1.588, 0111 1110 1111 1110 
624, 2245, 2.245, 0111 1110 0111 1110 
624, 2481, 2.481, 0111 1110 1111 1110 
624, 3227, 3.227, 0111 1110 0111 1110 
624, 3411, 3.411, 0111 1110 1111 1110 
624, 3923, 3.923, 0111 1110 0111 1110 
624, 4097, 4.097, 0000 0001 0000 0001 
624, 4117, 4.117, 0000 0001 1000 0001 
624, 4183, 4.183, 0111 1110 1111 1110 
624, 28743, 28.743, 0111 1110 0111 1110 
624, 28751, 28.751, 1111 1110 0111 1110 
624, 28924, 28.924, 0111 1110 1111 1110 
624, 29239, 29.239, 1111 1110 0111 1110 
624, 29792, 29.792, 0111 1110 1111 1110 
624, 30060, 30.06, 0000 0000 0000 0000 
625, 0, 0.0, 1000 0001 0000 0001 
625, 20, 0.02, 1000 0001 1000 0001 
625, 152, 0.152, 1111 1110 1111 1110 
625, 520, 0.52, 1111 1110 0111 1110 
625, 821, 0.821, 1111 1110 1111 1110 
625, 1391, 1.391, 1111 1110 0111 1110 
625, 1633, 1.633, 1111 1110 1111 1110 
625, 2232, 2.232, 1111 1110 0111 1110 
625, 2443, 2.443, 1111 1110 1111 1110 
625, 3100, 3.1, 1111 1110 0111 1110 
625, 3257, 3.257, 1111 1110 1111 1110 
625, 3738, 3.738, 1111 1110 0111 1110 
625, 4096, 4.096, 1000 0001 0000 0001 
625, 4101, 4.101, 1111 1110 1111 1110 
625, 53892, 53.892, 0111 1110 0111 1110 
625, 54460, 54.46, 1111 1110 1111 1110 
625, 54712, 54.712, 0000 0000 0000 0000 
626, 0, 0.0, 0111 1110 0111 1110 
626, 1, 0.001, 0000 0001 0000 0001 
626, 21, 0.021, 0000 0001 1000 0001 
626, 65, 0.065, 0111 1110 1111 1110 
626, 283, 0.283, 0111 1110 0111 1110 
626, 604, 0.604, 0111 1110 1111 1110 
626, 1175, 1.175, 0111 1110 0111 1110 
626, 1443, 1.443, 0111 1110 1111 1110 
626, 2061, 2.061, 0111 1110 0111 1110 
626, 2296, 2.296, 0111 1110 1111 1110 
626, 2962, 2.962, 0111 1110 0111 1110 
626, 3159, 3.159, 0111 1110 1111 1110 
626, 3769, 3.769, 0111 1110 0111 1110 
626, 4024, 4.024, 0111 1110 1111 1110 
626, 68149, 68.149, 1111 1110 0111 1110 
626, 68863, 68.863, 0111 1110 1111 1110 
626, 69027, 69.027, 0000 0000 0000 0000 
627, 0, 0.0, 1000 0001 0000 0001 
627, 20, 0.02, 1000 0001 1000 0001 
627, 95, 0.095, 1111 1110 1111 1110 
627, 370, 0.37, 1111 1110 0111 1110 
627, 673, 0.673, 1111 1110 1111 1110 
627, 1322, 1.322, 1111 1110 0111 1110 
627, 1569, 1.569, 1111 1110 1111 1110 
627, 2225, 2.225, 1111 1110 0111 1110 
627, 2439, 2.439, 1111 1110 1111 1110 
627, 3162, 3.162, 1111 1110 0111 1110 
627, 3335, 3.335, 1111 1110 1111 1110 
627, 3957, 3.957, 1111 1110 0111 1110 
627, 4096, 4.096, 1000 0001 0000 0001 
627, 4116, 4.116, 1000 0001 1000 0001 
627, 4191, 4.191, 1111 1110 1111 1110 
627, 62945, 62.945, 0111 1110 0111 1110 
627, 63638, 63.638, 1111 1110 1111 1110 
627, 63859, 63.859, 0000 0000 0000 0000 
628, 0, 0.0, 0111 1110 0111 1110 
628, 1, 0.001, 0000 0001 0000 0001 
628, 77, 0.077, 0111 1110 0111 1110 
628, 175, 0.175, 0111 1110 1111 1110 
628, 432, 0.432, 0111 1110 0111 1110 
628, 851, 0.851, 0111 1110 1111 1110 
628, 1858, 1.858, 0111 1110 0111 1110 
628, 2198, 2.198, 0111 1110 1111 1110 
628, 3089, 3.089, 0111 1110 0111 1110 
628, 3324, 3.324, 0111 1110 1111 1110 
628, 4071, 4.071, 0111 1110 0111 1110 
628, 4097, 4.097, 0000 0001 0000 0001 
628, 4173, 4.173, 0111 1110 0111 1110 
628, 4271, 4.271, 0111 1110 1111 1110 
628, 86592, 86.592, 0111 1110 0111 1110 
628, 86599, 86.599, 1111 1110 0111 1110 
628, 87085, 87.085, 0111 1110 1111 1110 
628, 87372, 87.372, 0000 0000 0000 0000 
629, 0, 0.0, 1111 1110 0111 1110 
629, 1, 0.001, 1000 0001 0000 0001 
629, 20, 0.02, 1000 0001 1000 0001 
629, 62, 0.062, 1111 1110 1111 1110 
629, 286, 0.286, 1111 1110 0111 1110 
629, 601, 0.601, 1111 1110 1111 1110 
629, 1208, 1.208, 1111 1110 0111 1110 
629, 1497, 1.497, 1111 1110 1111 1110 
629, 2204, 2.204, 1111 1110 0111 1110 
629, 2419, 2.419, 1111 1110 1111 1110 
629, 3083, 3.083, 1111 1110 0111 1110 
629, 3267, 3.267, 1111 1110 1111 1110 
629, 3758, 3.758, 1111 1110 0111 1110 
629, 4085, 4.085, 1111 1110 1111 1110 
629, 39738, 39.738, 1111 1110 0111 1110 
629, 39745, 39.745, 0111 1110 0111 1110 
629, 40208, 40.208, 1111 1110 1111 1110 
629, 40378, 40.378, 0000 0000 0000 0000 
630, 0, 0.0, 0111 1110 0111 1110 
630, 1, 0.001, 0000 0001 0000 0001 
630, 21, 0.021, 0000 0001 1000 0001 
630, 84, 0.084, 0111 1110 1111 1110 
630, 305, 0.305, 0111 1110 0111 1110 
630, 637, 0.637, 0111 1110 1111 1110 
630, 1202, 1.202, 0111 1110 0111 1110 
630, 1469, 1.469, 0111 1110 1111 1110 
630, 2097, 2.097, 0111 1110 0111 1110 
630, 2323, 2.323, 0111 1110 1111 1110 
630, 2987, 2.987, 0111 1110 0111 1110 
630, 3175, 3.175, 0111 1110 1111 1110 
630, 3765, 3.765, 0111 1110 0111 1110 
630, 4027, 4.027, 0111 1110 1111 1110 
630, 9841, 9.841, 1111 1110 0111 1110 
630, 10563, 10.563, 0111 1110 1111 1110 
630, 10769, 10.769, 0000 0000 0000 0000 
631, 0, 0.0, 1111 1110 0111 1110 
631, 1, 0.001, 1000 0001 0000 0001 
631, 33, 0.033, 1000 0001 1000 0001 
631, 80, 0.08, 1111 1110 1111 1110 
631, 320, 0.32, 1111 1110 0111 1110 
631, 642, 0.642, 1111 1110 1111 1110 
631, 1245, 1.245, 1111 1110 0111 1110 
631, 1528, 1.528, 1111 1110 1111 1110 
631, 2203, 2.203, 1111 1110 0111 1110 
631, 2430, 2.43, 1111 1110 1111 1110 
631, 3106, 3.106, 1111 1110 0111 1110 
631, 3295, 3.295, 1111 1110 1111 1110 
631, 3854, 3.854, 1111 1110 0111 1110 
631, 4097, 4.097, 1000 0001 0000 0001 
631, 4129, 4.129, 1000 0001 1000 0001 
631, 4176, 4.176, 1111 1110 1111 1110 
631, 44152, 44.152, 1111 1110 0111 1110 
631, 44160, 44.16, 0111 1110 0111 1110 
631, 44357, 44.357, 1111 1110 1111 1110 
631, 44517, 44.517, 0111 1110 0111 1110 
631, 45122, 45.122, 1111 1110 1111 1110 
631, 45492, 45.492, 0000 0000 0000 0000 
632, 0, 0.0, 0000 0000 0000 0001 
632, 1, 0.001, 0000 0001 0000 0001 
632, 20, 0.02, 0000 0001 1000 0001 
632, 76, 0.076, 0111 1110 1111 1110 
632, 323, 0.323, 0111 1110 0111 1110 
632, 662, 0.662, 0111 1110 1111 1110 
632, 1335, 1.335, 0111 1110 0111 1110 
632, 1612, 1.612, 0111 1110 1111 1110 
632, 2228, 2.228, 0111 1110 0111 1110 
632, 2457, 2.457, 0111 1110 1111 1110 
632, 3156, 3.156, 0111 1110 0111 1110 
632, 3349, 3.349, 0111 1110 1111 1110 
632, 3877, 3.877, 0111 1110 0111 1110 
632, 4096, 4.096, 0000 0000 0000 0001 
632, 4097, 4.097, 0000 0001 0000 0001 
632, 4116, 4.116, 0000 0001 1000 0001 
632, 4172, 4.172, 0111 1110 1111 1110 
632, 33557, 33.557, 0111 1110 0111 1110 
632, 33564, 33.564, 1111 1110 0111 1110 
632, 33789, 33.789, 0111 1110 1111 1110 
632, 34093, 34.093, 1111 1110 0111 1110 
632, 34814, 34.814, 0111 1110 1111 1110 
632, 35045, 35.045, 0000 0000 0000 0000 
633, 0, 0.0, 1111 1110 0111 1110 
633, 1, 0.001, 1000 0001 0000 0001 
633, 20, 0.02, 1000 0001 1000 0001 
633, 105, 0.105, 1111 1110 1111 1110 
633, 406, 0.406, 1111 1110 0111 1110 
633, 741, 0.741, 1111 1110 1111 1110 
633, 1353, 1.353, 1111 1110 0111 1110 
633, 1642, 1.642, 1111 1110 1111 1110 
633, 2288, 2.288, 1111 1110 0111 1110 
633, 2517, 2.517, 1111 1110 1111 1110 
633, 3245, 3.245, 1111 1110 0111 1110 
633, 3434, 3.434, 1111 1110 1111 1110 
633, 3952, 3.952, 1111 1110 0111 1110 
633, 4097, 4.097, 1000 0001 0000 0001 
633, 4116, 4.116, 1000 0001 1000 0001 
633, 4201, 4.201, 1111 1110 1111 1110 
633, 45325, 45.325, 0111 1110 0111 1110 
633, 45872, 45.872, 1111 1110 1111 1110 
633, 46156, 46.156, 0000 0000 0000 0000 
634, 0, 0.0, 0000 0001 0000 0001 
634, 20, 0.02, 0000 0001 1000 0001 
634, 73, 0.073, 0111 1110 1111 1110 
634, 320, 0.32, 0111 1110 0111 1110 
634, 657, 0.657, 0111 1110 1111 1110 
634, 1247, 1.247, 0111 1110 0111 1110 
634, 1502, 1.502, 0111 1110 1111 1110 
634, 2179, 2.179, 0111 1110 0111 1110 
634, 2406, 2.406, 0111 1110 1111 1110 
634, 3130, 3.13, 0111 1110 0111 1110 
634, 3299, 3.299, 0111 1110 1111 1110 
634, 3838, 3.838, 0111 1110 0111 1110 
634, 4096, 4.096, 0000 0001 0000 0001 
634, 4116, 4.116, 0000 0001 1000 0001 
634, 4169, 4.169, 0111 1110 1111 1110 
634, 61519, 61.519, 1111 1110 0111 1110 
634, 62182, 62.182, 0111 1110 1111 1110 
634, 62470, 62.47, 0000 0000 0000 0000 
635, 0, 0.0, 1111 1110 0111 1110 
635, 1, 0.001, 1000 0001 0000 0001 
635, 20, 0.02, 1000 0001 1000 0001 
635, 76, 0.076, 1111 1110 1111 1110 
635, 298, 0.298, 1111 1110 0111 1110 
635, 640, 0.64, 1111 1110 1111 1110 
635, 1251, 1.251, 1111 1110 0111 1110 
635, 1531, 1.531, 1111 1110 1111 1110 
635, 2178, 2.178, 1111 1110 0111 1110 
635, 2421, 2.421, 1111 1110 1111 1110 
635, 3118, 3.118, 1111 1110 0111 1110 
635, 3300, 3.3, 1111 1110 1111 1110 
635, 3848, 3.848, 1111 1110 0111 1110 
635, 4097, 4.097, 1000 0001 0000 0001 
635, 4116, 4.116, 1000 0001 1000 0001 
635, 4172, 4.172, 1111 1110 1111 1110 
635, 31676, 31.676, 1111 1110 0111 1110 
635, 31684, 31.684, 0111 1110 0111 1110 
635, 31814, 31.814, 1111 1110 1111 1110 
635, 31984, 31.984, 0111 1110 0111 1110 
635, 32459, 32.459, 1111 1110 1111 1110 
635, 32830, 32.83, 0000 0000 0000 0000 
636, 0, 0.0, 0111 1110 0111 1110 
636, 1, 0.001, 0000 0001 0000 0001 
636, 21, 0.021, 0000 0001 1000 0001 
636, 76, 0.076, 0111 1110 1111 1110 
636, 327, 0.327, 0111 1110 0111 1110 
636, 714, 0.714, 0111 1110 1111 1110 
636, 1530, 1.53, 0111 1110 0111 1110 
636, 1844, 1.844, 0111 1110 1111 1110 
636, 2506, 2.506, 0111 1110 0111 1110 
636, 2740, 2.74, 0111 1110 1111 1110 
636, 3441, 3.441, 0111 1110 0111 1110 
636, 3597, 3.597, 0111 1110 1111 1110 
636, 4133, 4.133, 0000 0001 1000 0001 
636, 4172, 4.172, 0111 1110 1111 1110 
636, 74946, 74.946, 1111 1110 0111 1110 
636, 75628, 75.628, 0111 1110 1111 1110 
636, 75893, 75.893, 0000 0000 0000 0000 
637, 0, 0.0, 1111 1110 0111 1110 
637, 1, 0.001, 1000 0001 0000 0001 
637, 20, 0.02, 1000 0001 1000 0001 
637, 89, 0.089, 1111 1110 1111 1110 
637, 303, 0.303, 1111 1110 0111 1110 
637, 623, 0.623, 1111 1110 1111 1110 
637, 1265, 1.265, 1111 1110 0111 1110 
637, 1526, 1.526, 1111 1110 1111 1110 
637, 2205, 2.205, 1111 1110 0111 1110 
637, 2425, 2.425, 1111 1110 1111 1110 
637, 3206, 3.206, 1111 1110 0111 1110 
637, 3362, 3.362, 1111 1110 1111 1110 
637, 3936, 3.936, 1111 1110 0111 1110 
637, 4097, 4.097, 1000 0001 0000 0001 
637, 4116, 4.116, 1000 0001 1000 0001 
637, 4185, 4.185, 1111 1110 1111 1110 
637, 20774, 20.774, 0111 1110 0111 1110 
637, 21396, 21.396, 1111 1110 1111 1110 
637, 21689, 21.689, 0000 0000 0000 0000 
638, 0, 0.0, 0111 1110 0111 1110 
638, 1, 0.001, 0000 0001 0000 0001 
638, 21, 0.021, 0000 0001 1000 0001 
638, 125, 0.125, 0111 1110 1111 1110 
638, 632, 0.632, 0111 1110 0111 1110 
638, 1011, 1.011, 0111 1110 1111 1110 
638, 1882, 1.882, 0111 1110 0111 1110 
638, 2221, 2.221, 0111 1110 1111 1110 
638, 3102, 3.102, 0111 1110 0111 1110 
638, 3318, 3.318, 0111 1110 1111 1110 
638, 3983, 3.983, 0111 1110 0111 1110 
638, 4097, 4.097, 0000 0001 0000 0001 
638, 4117, 4.117, 0000 0001 1000 0001 
638, 4221, 4.221, 0111 1110 1111 1110 
638, 8640, 8.64, 0111 1110 0111 1110 
638, 8647, 8.647, 1111 1110 0111 1110 
638, 8752, 8.752, 0111 1110 1111 1110 
638, 9060, 9.06, 1111 1110 0111 1110 
638, 9718, 9.718, 0111 1110 1111 1110 
638, 9950, 9.95, 0000 0000 0000 0000 
639, 0, 0.0, 1111 1110 0111 1110 
639, 1, 0.001, 1000 0001 0000 0001 
639, 20, 0.02, 1000 0001 1000 0001 
639, 76, 0.076, 1111 1110 1111 1110 
639, 276, 0.276, 1111 1110 0111 1110 
639, 584, 0.584, 1111 1110 1111 1110 
639, 1133, 1.133, 1111 1110 0111 1110 
639, 1413, 1.413, 1111 1110 1111 1110 
639, 2080, 2.08, 1111 1110 0111 1110 
639, 2314, 2.314, 1111 1110 1111 1110 
639, 2970, 2.97, 1111 1110 0111 1110 
639, 3157, 3.157, 1111 1110 1111 1110 
639, 3778, 3.778, 1111 1110 0111 1110 
639, 3959, 3.959, 1111 1110 1111 1110 
639, 53589, 53.589, 0111 1110 0111 1110 
639, 54172, 54.172, 1111 1110 1111 1110 
639, 54453, 54.453, 0000 0000 0000 0000 
640, 0, 0.0, 0111 1110 0111 1110 
640, 1, 0.001, 0000 0001 0000 0001 
640, 21, 0.021, 0000 0001 1000 0001 
640, 107, 0.107, 0111 1110 1111 1110 
640, 365, 0.365, 0111 1110 0111 1110 
640, 722, 0.722, 0111 1110 1111 1110 
640, 1413, 1.413, 0111 1110 0111 1110 
640, 1680, 1.68, 0111 1110 1111 1110 
640, 2387, 2.387, 0111 1110 0111 1110 
640, 2602, 2.602, 0111 1110 1111 1110 
640, 3331, 3.331, 0111 1110 0111 1110 
640, 3502, 3.502, 0111 1110 1111 1110 
640, 4076, 4.076, 0111 1110 0111 1110 
640, 4092, 4.092, 0111 1110 1111 1110 
640, 4102, 4.102, 0000 0001 0000 0001 
640, 4117, 4.117, 0000 0001 1000 0001 
640, 4203, 4.203, 0111 1110 1111 1110 
640, 8042, 8.042, 0111 1110 0111 1110 
640, 8049, 8.049, 1111 1110 0111 1110 
640, 8612, 8.612, 0111 1110 1111 1110 
640, 8920, 8.92, 0000 0000 0000 0000 
641, 0, 0.0, 1111 1110 0111 1110 
641, 1, 0.001, 1000 0001 0000 0001 
641, 21, 0.021, 1000 0001 1000 0001 
641, 62, 0.062, 1111 1110 1111 1110 
641, 264, 0.264, 1111 1110 0111 1110 
641, 579, 0.579, 1111 1110 1111 1110 
641, 1111, 1.111, 1111 1110 0111 1110 
641, 1381, 1.381, 1111 1110 1111 1110 
641, 1989, 1.989, 1111 1110 0111 1110 
641, 1990, 1.99, 1111 1110 1111 1110 
641, 1991, 1.991, 1111 1110 0111 1110 
641, 2214, 2.214, 1111 1110 1111 1110 
641, 2872, 2.872, 1111 1110 0111 1110 
641, 3068, 3.068, 1111 1110 1111 1110 
641, 3783, 3.783, 1111 1110 0111 1110 
641, 3936, 3.936, 1111 1110 1111 1110 
641, 10572, 10.572, 1111 1110 0111 1110 
641, 10573, 10.573, 1111 1110 1111 1110 
641, 10772, 10.772, 0111 1110 0111 1110 
641, 11409, 11.409, 1111 1110 1111 1110 
641, 11590, 11.59, 0000 0000 0000 0000 
642, 0, 0.0, 0000 0001 0000 0001 
642, 20, 0.02, 0000 0001 1000 0001 
642, 65, 0.065, 0111 1110 1111 1110 
642, 265, 0.265, 0111 1110 0111 1110 
642, 582, 0.582, 0111 1110 1111 1110 
642, 1115, 1.115, 0111 1110 0111 1110 
642, 1377, 1.377, 0111 1110 1111 1110 
642, 1980, 1.98, 0111 1110 0111 1110 
642, 2209, 2.209, 0111 1110 1111 1110 
642, 2827, 2.827, 0111 1110 0111 1110 
642, 3002, 3.002, 0111 1110 1111 1110 
642, 3660, 3.66, 0111 1110 0111 1110 
642, 3815, 3.815, 0111 1110 1111 1110 
642, 16618, 16.618, 0111 1110 0111 1110 
642, 16626, 16.626, 1111 1110 0111 1110 
642, 16883, 16.883, 0111 1110 1111 1110 
642, 17181, 17.181, 1111 1110 0111 1110 
642, 17752, 17.752, 0111 1110 1111 1110 
642, 18014, 18.014, 0000 0000 0000 0000 
643, 0, 0.0, 1111 1110 0111 1110 
643, 1, 0.001, 1000 0001 0000 0001 
643, 20, 0.02, 1000 0001 1000 0001 
643, 71, 0.071, 1111 1110 1111 1110 
643, 299, 0.299, 1111 1110 0111 1110 
643, 626, 0.626, 1111 1110 1111 1110 
643, 1252, 1.252, 1111 1110 0111 1110 
643, 1515, 1.515, 1111 1110 1111 1110 
643, 2131, 2.131, 1111 1110 0111 1110 
643, 2352, 2.352, 1111 1110 1111 1110 
643, 3014, 3.014, 1111 1110 0111 1110 
643, 3199, 3.199, 1111 1110 1111 1110 
643, 3756, 3.756, 1111 1110 0111 1110 
643, 4097, 4.097, 1000 0001 0000 0001 
643, 4116, 4.116, 1000 0001 1000 0001 
643, 4125, 4.125, 1111 1110 1111 1110 
643, 36822, 36.822, 1111 1110 0111 1110 
643, 36829, 36.829, 0111 1110 0111 1110 
643, 37341, 37.341, 1111 1110 1111 1110 
643, 37659, 37.659, 0000 0000 0000 0000 
644, 0, 0.0, 0111 1110 0111 1110 
644, 1, 0.001, 0000 0001 0000 0001 
644, 21, 0.021, 0000 0001 1000 0001 
644, 61, 0.061, 0111 1110 1111 1110 
644, 270, 0.27, 0111 1110 0111 1110 
644, 592, 0.592, 0111 1110 1111 1110 
644, 1141, 1.141, 0111 1110 0111 1110 
644, 1406, 1.406, 0111 1110 1111 1110 
644, 1984, 1.984, 0111 1110 0111 1110 
644, 2216, 2.216, 0111 1110 1111 1110 
644, 2833, 2.833, 0111 1110 0111 1110 
644, 3016, 3.016, 0111 1110 1111 1110 
644, 3663, 3.663, 0111 1110 0111 1110 
644, 3799, 3.799, 0111 1110 1111 1110 
644, 15900, 15.9, 0111 1110 0111 1110 
644, 15907, 15.907, 1111 1110 0111 1110 
644, 15923, 15.923, 0111 1110 1111 1110 
644, 16064, 16.064, 1111 1110 0111 1110 
644, 16677, 16.677, 0111 1110 1111 1110 
644, 17001, 17.001, 0000 0000 0000 0000 
645, 0, 0.0, 1111 1110 0111 1110 
645, 1, 0.001, 1000 0001 0000 0001 
645, 75, 0.075, 1111 1110 0111 1110 
645, 111, 0.111, 1111 1110 1111 1110 
645, 304, 0.304, 1111 1110 0111 1110 
645, 615, 0.615, 1111 1110 1111 1110 
645, 1268, 1.268, 1111 1110 0111 1110 
645, 1546, 1.546, 1111 1110 1111 1110 
645, 2211, 2.211, 1111 1110 0111 1110 
645, 2433, 2.433, 1111 1110 1111 1110 
645, 3144, 3.144, 1111 1110 0111 1110 
645, 3333, 3.333, 1111 1110 1111 1110 
645, 3896, 3.896, 1111 1110 0111 1110 
645, 4097, 4.097, 1000 0001 0000 0001 
645, 4171, 4.171, 1111 1110 0111 1110 
645, 4207, 4.207, 1111 1110 1111 1110 
645, 13336, 13.336, 0111 1110 0111 1110 
645, 14000, 14.0, 1111 1110 1111 1110 
645, 14253, 14.253, 0000 0000 0000 0000 
646, 0, 0.0, 0111 1110 0111 1110 
646, 1, 0.001, 0000 0001 0000 0001 
646, 21, 0.021, 0000 0001 1000 0001 
646, 79, 0.079, 0111 1110 1111 1110 
646, 325, 0.325, 0111 1110 0111 1110 
646, 669, 0.669, 0111 1110 1111 1110 
646, 1291, 1.291, 0111 1110 0111 1110 
646, 1563, 1.563, 0111 1110 1111 1110 
646, 2235, 2.235, 0111 1110 0111 1110 
646, 2469, 2.469, 0111 1110 1111 1110 
646, 3196, 3.196, 0111 1110 0111 1110 
646, 3374, 3.374, 0111 1110 1111 1110 
646, 3891, 3.891, 0111 1110 0111 1110 
646, 4097, 4.097, 0000 0001 0000 0001 
646, 4117, 4.117, 0000 0001 1000 0001 
646, 4175, 4.175, 0111 1110 1111 1110 
646, 72843, 72.843, 0111 1110 0111 1110 
646, 72850, 72.85, 1111 1110 0111 1110 
646, 73233, 73.233, 0111 1110 1111 1110 
646, 73522, 73.522, 0000 0000 0000 0000 
647, 0, 0.0, 1111 1110 0111 1110 
647, 1, 0.001, 1000 0001 0000 0001 
647, 21, 0.021, 1000 0001 1000 0001 
647, 71, 0.071, 1111 1110 1111 1110 
647, 281, 0.281, 1111 1110 0111 1110 
647, 598, 0.598, 1111 1110 1111 1110 
647, 1144, 1.144, 1111 1110 0111 1110 
647, 1415, 1.415, 1111 1110 1111 1110 
647, 2039, 2.039, 1111 1110 0111 1110 
647, 2265, 2.265, 1111 1110 1111 1110 
647, 2905, 2.905, 1111 1110 0111 1110 
647, 3133, 3.133, 1111 1110 1111 1110 
647, 3785, 3.785, 1111 1110 0111 1110 
647, 4034, 4.034, 1111 1110 1111 1110 
647, 9921, 9.921, 0111 1110 0111 1110 
647, 10586, 10.586, 1111 1110 1111 1110 
647, 10782, 10.782, 0000 0000 0000 0000 
648, 0, 0.0, 0111 1110 0111 1110 
648, 1, 0.001, 0000 0001 0000 0001 
648, 20, 0.02, 0000 0001 1000 0001 
648, 83, 0.083, 0111 1110 1111 1110 
648, 329, 0.329, 0111 1110 0111 1110 
648, 644, 0.644, 0111 1110 1111 1110 
648, 1271, 1.271, 0111 1110 0111 1110 
648, 1542, 1.542, 0111 1110 1111 1110 
648, 2140, 2.14, 0111 1110 0111 1110 
648, 2357, 2.357, 0111 1110 1111 1110 
648, 3034, 3.034, 0111 1110 0111 1110 
648, 3223, 3.223, 0111 1110 1111 1110 
648, 3754, 3.754, 0111 1110 0111 1110 
648, 4094, 4.094, 0111 1110 1111 1110 
648, 65118, 65.118, 0111 1110 0111 1110 
