Packet, Sample offset, Latency (ms), Sample
739, 2896, 2.896, 0111 1110 1111 1110 
739, 3731, 3.731, 0111 1110 0111 1110 
739, 3894, 3.894, 0111 1110 1111 1110 
739, 109669, 109.669, 0111 1110 0111 1110 
739, 109673, 109.673, 1111 1110 0111 1110 
739, 110227, 110.227, 0111 1110 1111 1110 
739, 110456, 110.456, 0000 0000 0000 0000 
740, 0, 0.0, 1111 1110 0111 1110 
740, 1, 0.001, 1000 0001 0000 0001 
740, 21, 0.021, 1000 0001 1000 0001 
740, 376, 0.376, 1111 1110 1111 1110 
740, 1048, 1.048, 1111 1110 0111 1110 
740, 1380, 1.38, 1111 1110 1111 1110 
740, 2096, 2.096, 1111 1110 0111 1110 
740, 2303, 2.303, 1111 1110 1111 1110 
740, 3048, 3.048, 1111 1110 0111 1110 
740, 3251, 3.251, 1111 1110 1111 1110 
740, 3791, 3.791, 1111 1110 0111 1110 
740, 4097, 4.097, 1000 0001 0000 0001 
740, 4117, 4.117, 1000 0001 1000 0001 
740, 4143, 4.143, 1111 1110 1111 1110 
740, 40334, 40.334, 1111 1110 0111 1110 
740, 40337, 40.337, 0111 1110 0111 1110 
740, 40710, 40.71, 1111 1110 1111 1110 
740, 41038, 41.038, 0000 0000 0000 0000 
741, 0, 0.0, 0111 1110 0111 1110 
741, 1, 0.001, 0000 0001 0000 0001 
741, 21, 0.021, 0000 0001 1000 0001 
741, 166, 0.166, 0111 1110 1111 1110 
741, 544, 0.544, 0111 1110 0111 1110 
741, 888, 0.888, 0111 1110 1111 1110 
741, 1615, 1.615, 0111 1110 0111 1110 
741, 1909, 1.909, 0111 1110 1111 1110 
741, 2733, 2.733, 0111 1110 0111 1110 
741, 2940, 2.94, 0111 1110 1111 1110 
741, 3516, 3.516, 0111 1110 0111 1110 
741, 3832, 3.832, 0111 1110 1111 1110 
741, 81804, 81.804, 1111 1110 0111 1110 
741, 82465, 82.465, 0111 1110 1111 1110 
741, 82756, 82.756, 0000 0000 0000 0000 
742, 0, 0.0, 1111 1110 0111 1110 
742, 1, 0.001, 1000 0001 0000 0001 
742, 20, 0.02, 1000 0001 1000 0001 
742, 127, 0.127, 1111 1110 1111 1110 
742, 364, 0.364, 1111 1110 0111 1110 
742, 680, 0.68, 1111 1110 1111 1110 
742, 1286, 1.286, 1111 1110 0111 1110 
