missed packet number, sample offset, latency (ms), sample
-130, 0, 0.0, 1000 0001 0000 0001
-130, 20, 0.02, 1000 0001 1000 0001
-130, 77, 0.077, 1111 1110 1111 1110
-130, 351, 0.351, 1111 1110 0111 1110
-130, 659, 0.659, 1111 1110 1111 1110
-130, 1353, 1.353, 1111 1110 0111 1110
-130, 1603, 1.603, 1111 1110 1111 1110
-130, 2353, 2.353, 1111 1110 0111 1110
-130, 2568, 2.568, 1111 1110 1111 1110
-130, 3312, 3.312, 1111 1110 0111 1110
-130, 3497, 3.497, 1111 1110 1111 1110
-130, 4076, 4.076, 1111 1110 0111 1110
-130, 4096, 4.096, 1000 0001 0000 0001
-130, 4116, 4.116, 1000 0001 1000 0001
-130, 4173, 4.173, 1111 1110 1111 1110
-133, 0, 0.0, 1111 1110 1111 1110
-133, 1, 0.001, 1000 0001 1000 0001
-133, 20, 0.02, 1000 0001 0000 0001
-133, 83, 0.083, 1111 1110 0111 1110
-133, 325, 0.325, 1111 1110 1111 1110
-133, 635, 0.635, 1111 1110 0111 1110
-133, 1196, 1.196, 1111 1110 1111 1110
-133, 1449, 1.449, 1111 1110 0111 1110
-133, 2033, 2.033, 1111 1110 1111 1110
-133, 2250, 2.25, 1111 1110 0111 1110
-133, 2874, 2.874, 1111 1110 1111 1110
-133, 3055, 3.055, 1111 1110 0111 1110
-133, 3705, 3.705, 1111 1110 1111 1110
-133, 3847, 3.847, 1111 1110 0111 1110
-134, 0, 0.0, 1111 1110 0111 1110
-134, 1, 0.001, 1000 0001 0000 0001
-134, 20, 0.02, 1000 0001 1000 0001
-134, 63, 0.063, 1111 1110 1111 1110
-134, 311, 0.311, 1111 1110 0111 1110
-134, 610, 0.61, 1111 1110 1111 1110
-134, 1251, 1.251, 1111 1110 0111 1110
-134, 1541, 1.541, 1111 1110 1111 1110
-134, 2177, 2.177, 1111 1110 0111 1110
-134, 2186, 2.186, 1111 1110 1111 1110
-134, 2190, 2.19, 1111 1110 0111 1110
-134, 2444, 2.444, 1111 1110 1111 1110
-134, 3216, 3.216, 1111 1110 0111 1110
-134, 3370, 3.37, 1111 1110 1111 1110
-134, 3892, 3.892, 1111 1110 0111 1110
-134, 4097, 4.097, 1000 0001 0000 0001
-134, 4116, 4.116, 1000 0001 1000 0001
-134, 4159, 4.159, 1111 1110 1111 1110
-136, 0, 0.0, 0000 0001 1000 0001
-136, 20, 0.02, 0000 0001 0000 0001
-136, 76, 0.076, 0111 1110 0111 1110
-136, 324, 0.324, 0111 1110 1111 1110
-136, 637, 0.637, 0111 1110 0111 1110
-136, 1241, 1.241, 0111 1110 1111 1110
-136, 1528, 1.528, 0111 1110 0111 1110
-136, 2168, 2.168, 0111 1110 1111 1110
-136, 2382, 2.382, 0111 1110 0111 1110
-136, 3050, 3.05, 0111 1110 1111 1110
-136, 3223, 3.223, 0111 1110 0111 1110
-136, 3781, 3.781, 0111 1110 1111 1110
-136, 4096, 4.096, 0111 1110 0111 1110
-136, 1355425, 1355.425, 0000 0000 0000 0000
-136, 1359521, 1359.521, 0111 1110 0111 1110
-136, 1362375, 1362.375, 0000 0000 0000 0000
-136, 1366471, 1366.471, 0111 1110 0111 1110
-136, 1370118, 1370.118, 0000 0000 0000 0000
-136, 1374214, 1374.214, 0111 1110 0111 1110
-139, 0, 0.0, 0000 0001 0000 0001
-139, 20, 0.02, 0000 0001 1000 0001
-139, 148, 0.148, 0111 1110 1111 1110
-139, 429, 0.429, 0111 1110 0111 1110
-139, 757, 0.757, 0111 1110 1111 1110
-139, 1427, 1.427, 0111 1110 0111 1110
-139, 1700, 1.7, 0111 1110 1111 1110
-139, 2392, 2.392, 0111 1110 0111 1110
-139, 2610, 2.61, 0111 1110 1111 1110
-139, 3319, 3.319, 0111 1110 0111 1110
-139, 3486, 3.486, 0111 1110 1111 1110
-139, 4041, 4.041, 0111 1110 0111 1110
-139, 4096, 4.096, 0000 0001 0000 0001
-139, 4116, 4.116, 0000 0001 1000 0001
-139, 4244, 4.244, 0111 1110 1111 1110
-143, 0, 0.0, 1111 1110 1111 1110
-143, 1, 0.001, 1000 0001 1000 0001
-143, 20, 0.02, 1000 0001 0000 0001
-143, 73, 0.073, 1111 1110 0111 1110
-143, 306, 0.306, 1111 1110 1111 1110
-143, 639, 0.639, 1111 1110 0111 1110
-143, 1231, 1.231, 1111 1110 1111 1110
-143, 1520, 1.52, 1111 1110 0111 1110
-143, 2175, 2.175, 1111 1110 1111 1110
-143, 2404, 2.404, 1111 1110 0111 1110
-143, 3105, 3.105, 1111 1110 1111 1110
-143, 3300, 3.3, 1111 1110 0111 1110
-143, 3806, 3.806, 1111 1110 1111 1110
-143, 4097, 4.097, 1000 0001 1000 0001
-143, 4116, 4.116, 1000 0001 0000 0001
-143, 4168, 4.168, 1111 1110 0111 1110
-145, 0, 0.0, 0111 1110 0111 1110
-145, 1, 0.001, 0000 0001 0000 0001
-145, 21, 0.021, 0000 0001 1000 0001
-145, 116, 0.116, 0111 1110 1111 1110
-145, 487, 0.487, 0111 1110 0111 1110
-145, 855, 0.855, 0111 1110 1111 1110
-145, 1622, 1.622, 0111 1110 0111 1110
-145, 1891, 1.891, 0111 1110 1111 1110
-145, 2676, 2.676, 0111 1110 0111 1110
-145, 2900, 2.9, 0111 1110 1111 1110
-145, 3548, 3.548, 0111 1110 0111 1110
-145, 3915, 3.915, 0111 1110 1111 1110
-147, 0, 0.0, 1111 1110 1111 1110
-147, 1, 0.001, 1000 0001 1000 0001
-147, 21, 0.021, 1000 0001 0000 0001
-147, 100, 0.1, 1111 1110 0111 1110
-147, 375, 0.375, 1111 1110 1111 1110
-147, 653, 0.653, 1111 1110 0111 1110
-147, 1227, 1.227, 1111 1110 1111 1110
-147, 1460, 1.46, 1111 1110 0111 1110
-147, 2154, 2.154, 1111 1110 1111 1110
-147, 2334, 2.334, 1111 1110 0111 1110
-147, 3024, 3.024, 1111 1110 1111 1110
-147, 3162, 3.162, 1111 1110 0111 1110
-147, 3627, 3.627, 1111 1110 1111 1110
-147, 3938, 3.938, 1111 1110 0111 1110
-148, 0, 0.0, 1111 1110 0111 1110
-148, 1, 0.001, 1000 0001 0000 0001
-148, 20, 0.02, 1000 0001 1000 0001
-148, 68, 0.068, 1111 1110 1111 1110
-148, 339, 0.339, 1111 1110 0111 1110
-148, 641, 0.641, 1111 1110 1111 1110
-148, 1538, 1.538, 1111 1110 0111 1110
-148, 1926, 1.926, 1111 1110 1111 1110
-148, 2594, 2.594, 1111 1110 0111 1110
-148, 2777, 2.777, 1111 1110 1111 1110
-148, 3679, 3.679, 1111 1110 0111 1110
-148, 3820, 3.82, 1111 1110 1111 1110
-152, 0, 0.0, 0111 1110 1111 1110
-152, 1, 0.001, 0000 0001 1000 0001
-152, 20, 0.02, 0000 0001 0000 0001
-152, 68, 0.068, 0111 1110 0111 1110
-152, 269, 0.269, 0111 1110 1111 1110
-152, 582, 0.582, 0111 1110 0111 1110
-152, 1115, 1.115, 0111 1110 1111 1110
-152, 1378, 1.378, 0111 1110 0111 1110
-152, 2022, 2.022, 0111 1110 1111 1110
-152, 2243, 2.243, 0111 1110 0111 1110
-152, 2925, 2.925, 0111 1110 1111 1110
-152, 3111, 3.111, 0111 1110 0111 1110
-152, 3773, 3.773, 0111 1110 1111 1110
-152, 3905, 3.905, 0111 1110 0111 1110
-155, 0, 0.0, 0111 1110 0111 1110
-155, 1, 0.001, 0000 0001 0000 0001
-155, 21, 0.021, 0000 0001 1000 0001
-155, 149, 0.149, 0111 1110 1111 1110
-155, 560, 0.56, 0111 1110 0111 1110
-155, 879, 0.879, 0111 1110 1111 1110
-155, 1535, 1.535, 0111 1110 0111 1110
-155, 1778, 1.778, 0111 1110 1111 1110
-155, 2480, 2.48, 0111 1110 0111 1110
-155, 2691, 2.691, 0111 1110 1111 1110
-155, 3438, 3.438, 0111 1110 0111 1110
-155, 3599, 3.599, 0111 1110 1111 1110
-155, 4233, 4.233, 0000 0001 1000 0001
-155, 4245, 4.245, 0111 1110 1111 1110
-157, 0, 0.0, 1111 1110 1111 1110
-157, 1, 0.001, 1000 0001 1000 0001
-157, 20, 0.02, 1000 0001 0000 0001
-157, 78, 0.078, 1111 1110 0111 1110
-157, 332, 0.332, 1111 1110 1111 1110
-157, 686, 0.686, 1111 1110 0111 1110
-157, 1304, 1.304, 1111 1110 1111 1110
-157, 1588, 1.588, 1111 1110 0111 1110
-157, 2251, 2.251, 1111 1110 1111 1110
-157, 2474, 2.474, 1111 1110 0111 1110
-157, 3192, 3.192, 1111 1110 1111 1110
-157, 3376, 3.376, 1111 1110 0111 1110
-157, 3895, 3.895, 1111 1110 1111 1110
-157, 4097, 4.097, 1000 0001 1000 0001
-157, 4116, 4.116, 1000 0001 0000 0001
-157, 4174, 4.174, 1111 1110 0111 1110
-157, 1271410, 1271.41, 0000 0000 0000 0000
-157, 1275506, 1275.506, 1111 1110 0111 1110
-157, 1286825, 1286.825, 0000 0000 0000 0000
-157, 1290921, 1290.921, 1111 1110 0111 1110
-157, 1292262, 1292.262, 0000 0000 0000 0000
-157, 1300454, 1300.454, 1111 1110 0111 1110
-159, 0, 0.0, 0111 1110 0111 1110
-159, 1, 0.001, 0000 0001 0000 0001
-159, 20, 0.02, 0000 0001 1000 0001
-159, 72, 0.072, 0111 1110 1111 1110
-159, 278, 0.278, 0111 1110 0111 1110
-159, 609, 0.609, 0111 1110 1111 1110
-159, 1207, 1.207, 0111 1110 0111 1110
-159, 1484, 1.484, 0111 1110 1111 1110
-159, 2121, 2.121, 0111 1110 0111 1110
-159, 2353, 2.353, 0111 1110 1111 1110
-159, 3039, 3.039, 0111 1110 0111 1110
-159, 3227, 3.227, 0111 1110 1111 1110
-159, 3748, 3.748, 0111 1110 0111 1110
-159, 4095, 4.095, 0111 1110 1111 1110
-159, 756400, 756.4, 0111 1110 0111 1110
-159, 756847, 756.847, 0111 1110 1111 1110
-159, 757008, 757.008, 0111 1110 0111 1110
-159, 757474, 757.474, 0111 1110 1111 1110
-159, 757821, 757.821, 0111 1110 0111 1110
-159, 758346, 758.346, 0111 1110 1111 1110
-159, 758635, 758.635, 0111 1110 0111 1110
-159, 759240, 759.24, 0111 1110 1111 1110
-159, 759497, 759.497, 0111 1110 0111 1110
-159, 760106, 760.106, 0111 1110 1111 1110
-159, 760310, 760.31, 0111 1110 0111 1110
-162, 0, 0.0, 0111 1110 0111 1110
-162, 1, 0.001, 0000 0001 0000 0001
-162, 20, 0.02, 0000 0001 1000 0001
-162, 63, 0.063, 0111 1110 1111 1110
-162, 283, 0.283, 0111 1110 0111 1110
-162, 595, 0.595, 0111 1110 1111 1110
-162, 1151, 1.151, 0111 1110 0111 1110
-162, 1417, 1.417, 0111 1110 1111 1110
-162, 2047, 2.047, 0111 1110 0111 1110
-162, 2269, 2.269, 0111 1110 1111 1110
-162, 2888, 2.888, 0111 1110 0111 1110
-162, 3076, 3.076, 0111 1110 1111 1110
-162, 3790, 3.79, 0111 1110 0111 1110
-162, 3955, 3.955, 0111 1110 1111 1110
-163, 0, 0.0, 0111 1110 1111 1110
-163, 1, 0.001, 0000 0001 1000 0001
-163, 20, 0.02, 0000 0001 0000 0001
-163, 146, 0.146, 0111 1110 0111 1110
-163, 412, 0.412, 0111 1110 1111 1110
-163, 712, 0.712, 0111 1110 0111 1110
-163, 1410, 1.41, 0111 1110 1111 1110
-163, 1677, 1.677, 0111 1110 0111 1110
-163, 2410, 2.41, 0111 1110 1111 1110
-163, 2608, 2.608, 0111 1110 0111 1110
-163, 3322, 3.322, 0111 1110 1111 1110
-163, 3549, 3.549, 0111 1110 0111 1110
-163, 4169, 4.169, 0000 0001 0000 0001
-163, 4242, 4.242, 0111 1110 0111 1110
-172, 0, 0.0, 0111 1110 0111 1110
-172, 1, 0.001, 0000 0001 0000 0001
-172, 21, 0.021, 0000 0001 1000 0001
-172, 344, 0.344, 0111 1110 1111 1110
-172, 934, 0.934, 0111 1110 0111 1110
-172, 1258, 1.258, 0111 1110 1111 1110
-172, 2326, 2.326, 0111 1110 0111 1110
-172, 2559, 2.559, 0111 1110 1111 1110
-172, 3335, 3.335, 0111 1110 0111 1110
-172, 3726, 3.726, 0111 1110 1111 1110
-175, 0, 0.0, 0111 1110 1111 1110
-175, 1, 0.001, 0000 0001 1000 0001
-175, 20, 0.02, 0000 0001 0000 0001
-175, 82, 0.082, 0111 1110 0111 1110
-175, 333, 0.333, 0111 1110 1111 1110
-175, 631, 0.631, 0111 1110 0111 1110
-175, 1189, 1.189, 0111 1110 1111 1110
-175, 1440, 1.44, 0111 1110 0111 1110
-175, 2038, 2.038, 0111 1110 1111 1110
-175, 2245, 2.245, 0111 1110 0111 1110
-175, 2904, 2.904, 0111 1110 1111 1110
-175, 3064, 3.064, 0111 1110 0111 1110
-175, 3565, 3.565, 0111 1110 1111 1110
-175, 3879, 3.879, 0111 1110 0111 1110
-178, 0, 0.0, 0111 1110 0111 1110
-178, 1, 0.001, 0000 0001 0000 0001
-178, 20, 0.02, 0000 0001 1000 0001
-178, 118, 0.118, 0111 1110 1111 1110
-178, 452, 0.452, 0111 1110 0111 1110
-178, 788, 0.788, 0111 1110 1111 1110
-178, 1560, 1.56, 0111 1110 0111 1110
-178, 1804, 1.804, 0111 1110 1111 1110
-178, 2428, 2.428, 0111 1110 0111 1110
-178, 2610, 2.61, 0111 1110 1111 1110
-178, 3298, 3.298, 0111 1110 0111 1110
-178, 3438, 3.438, 0111 1110 1111 1110
-178, 3951, 3.951, 0111 1110 0111 1110
-178, 4097, 4.097, 0000 0001 0000 0001
-178, 4116, 4.116, 0000 0001 1000 0001
-178, 4214, 4.214, 0111 1110 1111 1110
-181, 0, 0.0, 0111 1110 1111 1110
-181, 1, 0.001, 0000 0001 1000 0001
-181, 34, 0.034, 0000 0001 0000 0001
-181, 183, 0.183, 0111 1110 0111 1110
-181, 402, 0.402, 0111 1110 1111 1110
-181, 708, 0.708, 0111 1110 0111 1110
-181, 1263, 1.263, 0111 1110 1111 1110
-181, 1515, 1.515, 0111 1110 0111 1110
-181, 2129, 2.129, 0111 1110 1111 1110
-181, 2348, 2.348, 0111 1110 0111 1110
-181, 2974, 2.974, 0111 1110 1111 1110
-181, 3149, 3.149, 0111 1110 0111 1110
-181, 3733, 3.733, 0111 1110 1111 1110
-181, 3961, 3.961, 0111 1110 0111 1110
-183, 0, 0.0, 1111 1110 0111 1110
-183, 1, 0.001, 1000 0001 0000 0001
-183, 20, 0.02, 1000 0001 1000 0001
-183, 84, 0.084, 1111 1110 1111 1110
-183, 346, 0.346, 1111 1110 0111 1110
-183, 658, 0.658, 1111 1110 1111 1110
-183, 1277, 1.277, 1111 1110 0111 1110
-183, 1555, 1.555, 1111 1110 1111 1110
-183, 2221, 2.221, 1111 1110 0111 1110
-183, 2443, 2.443, 1111 1110 1111 1110
-183, 3165, 3.165, 1111 1110 0111 1110
-183, 3341, 3.341, 1111 1110 1111 1110
-183, 3861, 3.861, 1111 1110 0111 1110
-183, 4097, 4.097, 1000 0001 0000 0001
-183, 4116, 4.116, 1000 0001 1000 0001
-183, 4180, 4.18, 1111 1110 1111 1110
-183, 891283, 891.283, 0000 0000 0000 0000
-183, 895379, 895.379, 1111 1110 1111 1110
-191, 0, 0.0, 0111 1110 1111 1110
-191, 1, 0.001, 0000 0001 1000 0001
-191, 20, 0.02, 0000 0001 0000 0001
-191, 70, 0.07, 0111 1110 0111 1110
-191, 287, 0.287, 0111 1110 1111 1110
-191, 610, 0.61, 0111 1110 0111 1110
-191, 1176, 1.176, 0111 1110 1111 1110
-191, 1443, 1.443, 0111 1110 0111 1110
-191, 2023, 2.023, 0111 1110 1111 1110
-191, 2255, 2.255, 0111 1110 0111 1110
-191, 2913, 2.913, 0111 1110 1111 1110
-191, 3109, 3.109, 0111 1110 0111 1110
-191, 3781, 3.781, 0111 1110 1111 1110
-191, 3919, 3.919, 0111 1110 0111 1110
-195, 0, 0.0, 1111 1110 0111 1110
-195, 1, 0.001, 1000 0001 0000 0001
-195, 21, 0.021, 1000 0001 1000 0001
-195, 65, 0.065, 1111 1110 1111 1110
-195, 335, 0.335, 1111 1110 0111 1110
-195, 669, 0.669, 1111 1110 1111 1110
-195, 1226, 1.226, 1111 1110 0111 1110
-195, 1481, 1.481, 1111 1110 1111 1110
-195, 2080, 2.08, 1111 1110 0111 1110
-195, 2299, 2.299, 1111 1110 1111 1110
-195, 2936, 2.936, 1111 1110 0111 1110
-195, 3125, 3.125, 1111 1110 1111 1110
-195, 3771, 3.771, 1111 1110 0111 1110
-195, 3936, 3.936, 1111 1110 1111 1110
-196, 0, 0.0, 1000 0001 1000 0001
-196, 20, 0.02, 1000 0001 0000 0001
-196, 95, 0.095, 1111 1110 0111 1110
-196, 391, 0.391, 1111 1110 1111 1110
-196, 754, 0.754, 1111 1110 0111 1110
-196, 1399, 1.399, 1111 1110 1111 1110
-196, 1639, 1.639, 1111 1110 0111 1110
-196, 2294, 2.294, 1111 1110 1111 1110
-196, 2507, 2.507, 1111 1110 0111 1110
-196, 3206, 3.206, 1111 1110 1111 1110
-196, 3355, 3.355, 1111 1110 0111 1110
-196, 3886, 3.886, 1111 1110 1111 1110
-196, 4096, 4.096, 1000 0001 1000 0001
-196, 4116, 4.116, 1000 0001 0000 0001
-196, 4191, 4.191, 1111 1110 0111 1110
-202, 0, 0.0, 0111 1110 0111 1110
-202, 1, 0.001, 0000 0001 0000 0001
-202, 20, 0.02, 0000 0001 1000 0001
-202, 79, 0.079, 0111 1110 1111 1110
-202, 359, 0.359, 0111 1110 0111 1110
-202, 698, 0.698, 0111 1110 1111 1110
-202, 1323, 1.323, 0111 1110 0111 1110
-202, 1591, 1.591, 0111 1110 1111 1110
-202, 2284, 2.284, 0111 1110 0111 1110
-202, 2481, 2.481, 0111 1110 1111 1110
-202, 3385, 3.385, 0111 1110 0111 1110
-202, 3553, 3.553, 0111 1110 1111 1110
-202, 4096, 4.096, 0111 1110 0111 1110
-202, 4097, 4.097, 0000 0001 0000 0001
-202, 4116, 4.116, 0000 0001 1000 0001
-202, 4175, 4.175, 0111 1110 1111 1110
-207, 0, 0.0, 0111 1110 1111 1110
-207, 1, 0.001, 0000 0001 1000 0001
-207, 20, 0.02, 0000 0001 0000 0001
-207, 62, 0.062, 0111 1110 0111 1110
-207, 273, 0.273, 0111 1110 1111 1110
-207, 582, 0.582, 0111 1110 0111 1110
-207, 1121, 1.121, 0111 1110 1111 1110
-207, 1385, 1.385, 0111 1110 0111 1110
-207, 1991, 1.991, 0111 1110 1111 1110
-207, 2211, 2.211, 0111 1110 0111 1110
-207, 2883, 2.883, 0111 1110 1111 1110
-207, 3061, 3.061, 0111 1110 0111 1110
-207, 3697, 3.697, 0111 1110 1111 1110
-207, 3878, 3.878, 0111 1110 0111 1110
-214, 0, 0.0, 0111 1110 0111 1110
-214, 1, 0.001, 0000 0001 0000 0001
-214, 61, 0.061, 0111 1110 0111 1110
-214, 105, 0.105, 0111 1110 1111 1110
-214, 264, 0.264, 0111 1110 0111 1110
-214, 576, 0.576, 0111 1110 1111 1110
-214, 1153, 1.153, 0111 1110 0111 1110
-214, 1441, 1.441, 0111 1110 1111 1110
-214, 2095, 2.095, 0111 1110 0111 1110
-214, 2329, 2.329, 0111 1110 1111 1110
-214, 3071, 3.071, 0111 1110 0111 1110
-214, 3252, 3.252, 0111 1110 1111 1110
-214, 3788, 3.788, 0111 1110 0111 1110
-214, 4052, 4.052, 0111 1110 1111 1110
-216, 0, 0.0, 1111 1110 1111 1110
-216, 1, 0.001, 1000 0001 1000 0001
-216, 20, 0.02, 1000 0001 0000 0001
-216, 179, 0.179, 1111 1110 0111 1110
-216, 527, 0.527, 1111 1110 1111 1110
-216, 837, 0.837, 1111 1110 0111 1110
-216, 1434, 1.434, 1111 1110 1111 1110
-216, 1712, 1.712, 1111 1110 0111 1110
-216, 2509, 2.509, 1111 1110 1111 1110
-216, 2717, 2.717, 1111 1110 0111 1110
-216, 3486, 3.486, 1111 1110 1111 1110
-216, 3650, 3.65, 1111 1110 0111 1110
-216, 4190, 4.19, 1000 0001 0000 0001
-216, 4275, 4.275, 1111 1110 0111 1110
-218, 0, 0.0, 0111 1110 0111 1110
-218, 1, 0.001, 0000 0001 0000 0001
-218, 20, 0.02, 0000 0001 1000 0001
-218, 66, 0.066, 0111 1110 1111 1110
-218, 284, 0.284, 0111 1110 0111 1110
-218, 597, 0.597, 0111 1110 1111 1110
-218, 1167, 1.167, 0111 1110 0111 1110
-218, 1436, 1.436, 0111 1110 1111 1110
-218, 2069, 2.069, 0111 1110 0111 1110
-218, 2339, 2.339, 0111 1110 1111 1110
-218, 3008, 3.008, 0111 1110 0111 1110
-218, 3012, 3.012, 0111 1110 1111 1110
-218, 3013, 3.013, 0111 1110 0111 1110
-218, 3195, 3.195, 0111 1110 1111 1110
-218, 3785, 3.785, 0111 1110 0111 1110
-218, 4034, 4.034, 0111 1110 1111 1110
-225, 0, 0.0, 0111 1110 1111 1110
-225, 1, 0.001, 0000 0001 1000 0001
-225, 20, 0.02, 0000 0001 0000 0001
-225, 78, 0.078, 0111 1110 0111 1110
-225, 321, 0.321, 0111 1110 1111 1110
-225, 626, 0.626, 0111 1110 0111 1110
-225, 1169, 1.169, 0111 1110 1111 1110
-225, 1420, 1.42, 0111 1110 0111 1110
-225, 1991, 1.991, 0111 1110 1111 1110
-225, 2203, 2.203, 0111 1110 0111 1110
-225, 2967, 2.967, 0111 1110 1111 1110
-225, 3143, 3.143, 0111 1110 0111 1110
-225, 3651, 3.651, 0111 1110 1111 1110
-225, 3985, 3.985, 0111 1110 0111 1110
-230, 0, 0.0, 0111 1110 0111 1110
-230, 1, 0.001, 0000 0001 0000 0001
-230, 20, 0.02, 0000 0001 1000 0001
-230, 179, 0.179, 0111 1110 1111 1110
-230, 519, 0.519, 0111 1110 0111 1110
-230, 844, 0.844, 0111 1110 1111 1110
-230, 1525, 1.525, 0111 1110 0111 1110
-230, 1794, 1.794, 0111 1110 1111 1110
-230, 2578, 2.578, 0111 1110 0111 1110
-230, 2803, 2.803, 0111 1110 1111 1110
-230, 3533, 3.533, 0111 1110 0111 1110
-230, 3974, 3.974, 0111 1110 1111 1110
-233, 0, 0.0, 0000 0001 1000 0001
-233, 20, 0.02, 0000 0001 0000 0001
-233, 61, 0.061, 0111 1110 0111 1110
-233, 291, 0.291, 0111 1110 1111 1110
-233, 589, 0.589, 0111 1110 0111 1110
-233, 1211, 1.211, 0111 1110 1111 1110
-233, 1464, 1.464, 0111 1110 0111 1110
-233, 2078, 2.078, 0111 1110 1111 1110
-233, 2291, 2.291, 0111 1110 0111 1110
-233, 2923, 2.923, 0111 1110 1111 1110
-233, 3088, 3.088, 0111 1110 0111 1110
-233, 3664, 3.664, 0111 1110 1111 1110
-233, 3909, 3.909, 0111 1110 0111 1110
-236, 0, 0.0, 0111 1110 0111 1110
-236, 1, 0.001, 0000 0001 0000 0001
-236, 20, 0.02, 0000 0001 1000 0001
-236, 138, 0.138, 0111 1110 1111 1110
-236, 604, 0.604, 0111 1110 0111 1110
-236, 914, 0.914, 0111 1110 1111 1110
-236, 1553, 1.553, 0111 1110 0111 1110
-236, 1823, 1.823, 0111 1110 1111 1110
-236, 2507, 2.507, 0111 1110 0111 1110
-236, 2701, 2.701, 0111 1110 1111 1110
-236, 3439, 3.439, 0111 1110 0111 1110
-236, 3616, 3.616, 0111 1110 1111 1110
-236, 4116, 4.116, 0000 0001 1000 0001
-236, 4234, 4.234, 0111 1110 1111 1110
-244, 0, 0.0, 1111 1110 1111 1110
-244, 1, 0.001, 1000 0001 1000 0001
-244, 20, 0.02, 1000 0001 0000 0001
-244, 73, 0.073, 1111 1110 0111 1110
-244, 330, 0.33, 1111 1110 1111 1110
-244, 660, 0.66, 1111 1110 0111 1110
-244, 1301, 1.301, 1111 1110 1111 1110
-244, 1598, 1.598, 1111 1110 0111 1110
-244, 2274, 2.274, 1111 1110 1111 1110
-244, 2510, 2.51, 1111 1110 0111 1110
-244, 3189, 3.189, 1111 1110 1111 1110
-244, 3376, 3.376, 1111 1110 0111 1110
-244, 3889, 3.889, 1111 1110 1111 1110
-244, 4097, 4.097, 1000 0001 1000 0001
-244, 4116, 4.116, 1000 0001 0000 0001
-244, 4169, 4.169, 1111 1110 0111 1110
-252, 0, 0.0, 0111 1110 0111 1110
-252, 1, 0.001, 0000 0001 0000 0001
-252, 20, 0.02, 0000 0001 1000 0001
-252, 68, 0.068, 0111 1110 1111 1110
-252, 270, 0.27, 0111 1110 0111 1110
-252, 596, 0.596, 0111 1110 1111 1110
-252, 1141, 1.141, 0111 1110 0111 1110
-252, 1403, 1.403, 0111 1110 1111 1110
-252, 1981, 1.981, 0111 1110 0111 1110
-252, 2215, 2.215, 0111 1110 1111 1110
-252, 2854, 2.854, 0111 1110 0111 1110
-252, 3035, 3.035, 0111 1110 1111 1110
-252, 3712, 3.712, 0111 1110 0111 1110
-252, 3857, 3.857, 0111 1110 1111 1110
-254, 0, 0.0, 1111 1110 1111 1110
-254, 1, 0.001, 1000 0001 1000 0001
-254, 20, 0.02, 1000 0001 0000 0001
-254, 90, 0.09, 1111 1110 0111 1110
-254, 481, 0.481, 1111 1110 1111 1110
-254, 810, 0.81, 1111 1110 0111 1110
-254, 1481, 1.481, 1111 1110 1111 1110
-254, 1747, 1.747, 1111 1110 0111 1110
-254, 2443, 2.443, 1111 1110 1111 1110
-254, 2683, 2.683, 1111 1110 0111 1110
-254, 3528, 3.528, 1111 1110 1111 1110
-254, 3710, 3.71, 1111 1110 0111 1110
-256, 0, 0.0, 0111 1110 0111 1110
-256, 1, 0.001, 0000 0001 0000 0001
-256, 21, 0.021, 0000 0001 1000 0001
-256, 62, 0.062, 0111 1110 1111 1110
-256, 266, 0.266, 0111 1110 0111 1110
-256, 565, 0.565, 0111 1110 1111 1110
-256, 1094, 1.094, 0111 1110 0111 1110
-256, 1380, 1.38, 0111 1110 1111 1110
-256, 1954, 1.954, 0111 1110 0111 1110
-256, 2182, 2.182, 0111 1110 1111 1110
-256, 2824, 2.824, 0111 1110 0111 1110
-256, 3006, 3.006, 0111 1110 1111 1110
-256, 3666, 3.666, 0111 1110 0111 1110
-256, 3802, 3.802, 0111 1110 1111 1110
-264, 0, 0.0, 1111 1110 1111 1110
-264, 1, 0.001, 1000 0001 1000 0001
-264, 69, 0.069, 1000 0001 0000 0001
-264, 107, 0.107, 1111 1110 0111 1110
-264, 445, 0.445, 1111 1110 1111 1110
-264, 784, 0.784, 1111 1110 0111 1110
-264, 1561, 1.561, 1111 1110 1111 1110
-264, 1846, 1.846, 1111 1110 0111 1110
-264, 2649, 2.649, 1111 1110 1111 1110
-264, 2883, 2.883, 1111 1110 0111 1110
-264, 3604, 3.604, 1111 1110 1111 1110
-264, 3753, 3.753, 1111 1110 0111 1110
-276, 0, 0.0, 0111 1110 0111 1110
-276, 1, 0.001, 0000 0001 0000 0001
-276, 20, 0.02, 0000 0001 1000 0001
-276, 87, 0.087, 0111 1110 1111 1110
-276, 346, 0.346, 0111 1110 0111 1110
-276, 648, 0.648, 0111 1110 1111 1110
-276, 1300, 1.3, 0111 1110 0111 1110
-276, 1542, 1.542, 0111 1110 1111 1110
-276, 2142, 2.142, 0111 1110 0111 1110
-276, 2353, 2.353, 0111 1110 1111 1110
-276, 3014, 3.014, 0111 1110 0111 1110
-276, 3192, 3.192, 0111 1110 1111 1110
-276, 3741, 3.741, 0111 1110 0111 1110
-276, 4061, 4.061, 0111 1110 1111 1110
-276, 690665, 690.665, 0111 1110 0111 1110
-276, 691124, 691.124, 0111 1110 1111 1110
-276, 691280, 691.28, 0111 1110 0111 1110
-276, 691862, 691.862, 0111 1110 1111 1110
-276, 692226, 692.226, 0111 1110 0111 1110
